"sample_id","interferon_response","inflammatory_response","antigen_presentation","adaptive_immunity","stress_response"
"SAMPLE_0274",8.02443428237168,7.74200638155174,9.62694992751232,9.35671933898572,6.50686510589094
"SAMPLE_0275",7.46146640709172,6.9966016620719,9.22740554766214,8.95276565582807,7.72686616383121
"SAMPLE_0276",9.9986222467034,10.2558097838615,7.3455654780602,7.58416180871374,8.53286838939327
"SAMPLE_0277",8.79562188646479,8.60854906134196,10.4904337121194,10.0321593976555,6.35701040880523
"SAMPLE_0278",7.91635003333197,7.67114387503747,8.19114298354512,8.48172368904009,6.26729710933093
"SAMPLE_0279",7.76814159824359,7.41767911458943,9.4939706968961,9.16034704572482,8.59674238330136
"SAMPLE_0280",8.454453741103,7.85216578280737,10.5378063853584,9.80835002518553,6.58387123877013
"SAMPLE_0281",7.93778626892176,7.77064394702365,6.51084553162628,7.06615756979603,9.85236552175005
"SAMPLE_0282",9.2817878949734,9.17461971295951,9.37439450259069,9.39459626562624,7.70029449460092
"SAMPLE_0283",7.97674093409367,7.53274959698817,8.4038585599862,8.59483924489505,9.23101410066662
"SAMPLE_0284",7.52295263901319,7.20263255714096,7.32775771552484,7.78358405287233,7.2823902117061
"SAMPLE_0285",9.39695398531794,9.06624963446153,6.53149697271614,7.16701697111453,7.60469992645005
"SAMPLE_0286",8.04102646468505,7.70249738243261,8.04463746499091,8.15392061663726,7.29392261851336
"SAMPLE_0287",8.26774390215637,7.83207569816075,9.38672115109826,8.71622319656957,7.00825305122239
"SAMPLE_0288",9.86432154947235,10.100839574701,7.4530922028191,7.69377620382112,9.51068055577962
"SAMPLE_0289",7.88581500927608,7.60808617013037,10.3029311059976,9.9663235788363,7.16001724140244
"SAMPLE_0290",9.02555744684704,8.97245555314697,7.30090898593722,7.36267694838721,6.62788977145895
"SAMPLE_0291",10.0283093579091,9.61246281303873,8.00586822944787,8.01274612545112,8.24210023317143
"SAMPLE_0292",8.34788708876057,7.94078732910127,7.64248008495922,8.31295834948791,5.91878104865183
"SAMPLE_0293",8.1758101241146,7.7687413044475,10.6515648864794,10.0444202521847,6.44190444220424
"SAMPLE_0294",8.36962033841438,7.50299893979275,8.41227471852526,8.5197305181799,8.13816866773693
"SAMPLE_0295",7.86958901223695,7.60740263159058,8.93914456748433,8.49102078450777,6.90248416427106
"SAMPLE_0296",8.00073935423878,7.94416910626135,10.5752942068587,9.7805156780856,6.87188127699841
"SAMPLE_0297",9.39175855268883,9.86996883572578,6.16583942746166,6.27470936925187,9.82372637562821
"SAMPLE_0298",7.91939376597913,7.83445298297665,9.27972132715291,8.88012083970264,8.5806257328713
"SAMPLE_0299",8.3235201792217,8.01356651819473,6.99008008118765,7.71850437703073,6.79519528845498
"SAMPLE_0300",8.81740175389075,9.21528955386243,6.6767052429192,7.02738764068032,8.85360975008451
"SAMPLE_0301",8.21611976066711,7.87405195053827,6.29801115604182,6.57948971957616,7.56197646126203
"SAMPLE_0302",8.37137683015074,8.01956713089266,9.03221855858965,9.14638286665867,6.62028311097402
"SAMPLE_0303",10.0552918370028,10.6186636697157,8.51528542307142,8.71590111730028,9.56778990800382
"SAMPLE_0304",8.45807594070934,7.57672847272207,7.69562199521543,7.55246369647146,7.45219442540593
"SAMPLE_0305",9.3663977446785,9.24953270135924,6.49773318123504,6.41845321015627,9.11649077632748
"SAMPLE_0306",8.97814227194499,8.28517496509359,6.42599405005086,7.07153729580891,10.2026491662769
"SAMPLE_0307",7.73515632118647,7.50977900197489,8.35066730717642,8.32587006057903,9.2443072482573
"SAMPLE_0308",9.70232592663916,10.0068344896091,8.10417629297417,8.0433766790311,8.97322311849581
"SAMPLE_0309",8.29218083045866,7.53097723714214,8.09720000150345,8.19211007797211,6.65724021768297
"SAMPLE_0310",8.75687488962882,8.12972468539408,8.77903059944627,8.4304388579399,7.11976110514861
"SAMPLE_0311",7.98906249535669,7.87103569745663,8.83625824330155,8.44975940118019,9.56051605582406
"SAMPLE_0312",8.80203499087649,8.37511138639314,6.69873746042687,7.22004286606059,8.14774104119253
"SAMPLE_0313",9.06825526724265,8.69687180537526,10.1523265862349,9.46587679597917,7.85607819784244
"SAMPLE_0314",10.2105951762901,9.88017652989304,9.17593150030173,8.89022214799078,8.41109746753741
"SAMPLE_0315",8.61206549459593,8.06087055213685,6.87985014086666,7.0546594247736,6.3651308445666
"SAMPLE_0316",7.98408186001542,7.50268900052523,8.95391386210076,8.45365456894232,7.76400361415807
"SAMPLE_0317",8.25006102834683,7.85635671217234,8.79884601340729,8.68320895302549,9.20435625922165
"SAMPLE_0318",7.97471534032134,7.8282777050122,6.50666289137313,7.24822019259252,7.34679875926453
"SAMPLE_0319",9.27866998815258,9.32771780758452,6.28802506551931,6.49840363900069,8.96228747209935
"SAMPLE_0320",9.62803946159557,9.84944389860623,8.36799518413438,8.17612821598256,9.22265216437007
"SAMPLE_0321",7.40663175946039,7.09588413516846,8.48477269602163,8.41097640054846,7.07440476793568
"SAMPLE_0322",9.03368298858839,9.04673914630391,6.18765061757239,6.53425634596984,7.73432862531124
"SAMPLE_0323",7.45308073392363,7.28998342618491,9.41455826658579,8.74147150826489,7.17820390324296
"SAMPLE_0324",8.11994586090517,8.03490290391798,6.53917472227674,6.84684502584012,7.45943582811392
"SAMPLE_0325",7.57903703427904,7.58100710777208,9.71177097767962,8.95356145458277,5.96380017419164
"SAMPLE_0326",8.04112595732069,7.93701640525407,6.57270197685678,6.95778453890753,7.6126296606102
"SAMPLE_0327",9.28740954289277,8.91416261038532,6.50588562622296,6.83792120947959,7.98884965836374
"SAMPLE_0328",9.02436099528692,8.92848113343448,10.058581147103,9.37043472256147,7.69775290725743
"SAMPLE_0329",8.86646664332221,8.27953340686113,7.77418120818671,7.44408104058502,9.76735434100915
"SAMPLE_0330",8.11397623818921,7.62213094594208,10.2388908854033,9.85067864172991,6.33165830028596
"SAMPLE_0331",7.80565468677749,7.66965986497944,8.54550404799578,8.24519198622326,6.8290318368127
"SAMPLE_0332",8.77342102516558,8.16861097879331,7.4381054966522,7.76623128662436,9.48716529871599
"SAMPLE_0333",7.91994111917314,7.28084782723385,7.31564341957605,7.94266281973032,6.08100287351006
"SAMPLE_0334",7.72869094622045,7.39334039200932,8.09192253750244,8.1985653851362,8.90543463403729
"SAMPLE_0335",9.58437622552807,9.85832866821877,5.8980841024037,5.8645168377259,9.1572144626443
"SAMPLE_0336",10.0405744663091,9.9982867943374,6.57158809647506,6.54451720980888,9.08862668949845
"SAMPLE_0337",8.29034594923406,7.73866288103613,8.38699149049328,8.10084740251639,8.63022134894569
"SAMPLE_0338",9.6415959873525,9.1750734464289,7.83075514105753,8.10794486113895,8.05406685750005
"SAMPLE_0339",8.05738554284329,7.69245888092527,9.91983204154045,9.38709069252793,7.35881907910647
"SAMPLE_0340",8.59597624353189,7.79932610975924,9.37260849758049,8.99510055433978,6.88973435547261
"SAMPLE_0341",10.9438749945362,11.020273698994,6.94905420735115,7.55535286068247,9.46474714606101
"SAMPLE_0342",8.60636410996839,8.38375632133382,7.73283506951638,7.75878386832848,7.44066781078318
"SAMPLE_0343",8.94507668676634,8.56540417416624,9.15109417706132,9.0165510769827,6.65136926630507
"SAMPLE_0344",9.14377903065679,9.08368249814471,7.77839157460594,8.14008410573834,7.95814391884754
"SAMPLE_0345",7.67101288906705,7.55948145788495,6.40660106823014,7.16777992595758,9.2855681952888
"SAMPLE_0346",7.72478180532077,7.5598732423869,10.1921111010744,9.93041288398672,6.26416465356241
"SAMPLE_0347",8.46608867471615,8.13401628264937,10.6391784485071,9.81222997275236,6.15954221731028
"SAMPLE_0348",8.16101603817477,7.64649687608902,6.21080109861438,6.88060405227372,9.74963529422965
"SAMPLE_0349",9.49863977466891,9.96675889844061,8.40886678363804,8.3185900053108,8.81137978856192
"SAMPLE_0350",7.44995226032612,7.37676526286742,7.27766569770345,7.74528739471214,9.75380214675898
"SAMPLE_0351",8.87443962469438,8.6147115605597,6.40542444896697,6.81722446176973,6.74684479956059
"SAMPLE_0352",9.2163855518248,8.53503594030851,10.3759548515435,9.83494235649026,6.92030886310282
"SAMPLE_0353",8.40997931889114,7.85083511001087,10.1300591416965,9.729866690836,6.38485526885979
"SAMPLE_0354",8.53234917073996,8.06980574836078,6.78271652997004,7.07764341628868,9.23824444453663
"SAMPLE_0355",8.22445376626509,7.96760608034861,6.60363892607503,6.71483286237786,7.16504334217875
"SAMPLE_0356",8.24136909529862,7.86233180320762,9.08109051668851,8.88472756904626,6.77204023402591
"SAMPLE_0357",8.11676780457477,7.78880135116676,6.17594451866379,6.63861409828957,9.95583160995788
"SAMPLE_0358",9.03801675885184,8.66108891850808,9.22706793705759,9.08893873318856,7.8069811236126
"SAMPLE_0359",8.08679575425904,7.77057793494288,9.67696905743611,8.92773586047871,7.01685160776349
"SAMPLE_0360",8.63926888869118,8.00258497601763,9.08442694720395,9.02874552329289,6.42521896890744
"SAMPLE_0361",9.13252812415556,8.55812155804833,10.0632765306175,9.2095360344818,7.156947773578
"SAMPLE_0362",9.19639454942406,8.98251949501707,9.9250342164869,9.74463595779945,7.25196870370809
"SAMPLE_0363",8.13282681706823,7.51162873517215,8.69800745838,8.17019360407854,8.33205329369918
"SAMPLE_0364",10.5125952970896,10.8479211039438,7.91220691258136,7.94235723615751,9.85340356481123
"SAMPLE_0365",9.12620295300232,8.76750898905192,8.85264748779777,8.55260572707521,7.46728620722262
"SAMPLE_0366",8.40911215279266,7.82904420210575,10.2151829142812,9.76948633154576,6.56007539232714
"SAMPLE_0367",7.89229607121903,7.68687119474491,7.59625282882641,8.30031221231873,9.5039297059103
"SAMPLE_0368",9.80305134474977,9.00169790955305,9.84948695430432,9.67227355221752,6.73179092415288
"SAMPLE_0369",9.52861918907676,9.16624309692934,5.95006596442973,6.31897714824245,8.00733768255782
"SAMPLE_0370",7.89977142786923,7.68891294052695,6.84275849573881,7.24026086765094,8.38521351691407
"SAMPLE_0371",9.72537975180211,10.2208939517891,8.67725064290399,8.63915059725252,9.53355033843789
"SAMPLE_0372",8.21617490880615,8.11758588397729,6.85399198197425,7.52290220110543,9.43188203229893
"SAMPLE_0373",7.99688450413171,7.55034762479688,7.94993998695902,8.09711901576388,9.26312225331234
"SAMPLE_0374",9.43343713295046,9.28272262370107,10.1307812980816,9.2644842011113,7.32739704118377
"SAMPLE_0375",10.2494952569661,9.9125599653715,7.63444129746062,7.72588159527726,7.90826217409882
"SAMPLE_0376",9.41547309447108,9.10885430301188,8.49079903180746,7.98585295362502,7.43557384714998
"SAMPLE_0377",8.90537784425865,8.7456244368178,10.328495870258,9.32436565496709,6.50747632976536
"SAMPLE_0378",8.8941596749528,8.59692479017582,9.0663108455995,8.55619770183046,7.70687448558736
"SAMPLE_0379",9.78352431807772,9.22957659206152,7.19655408672062,7.84548317568492,8.60813371601888
"SAMPLE_0380",9.0478378134158,9.11488594344219,8.75768539061819,8.99021464187992,8.41140462715084
"SAMPLE_0381",8.24149563901953,7.95244794284987,8.81307280760859,8.83356368821083,6.68663295458289
"SAMPLE_0382",7.93701364593542,7.52672928386067,6.45646123977949,6.7329042037887,7.93151031797891
"SAMPLE_0383",9.28247378565194,8.35107084122189,8.4725187929389,8.67772373190059,7.57131142955616
"SAMPLE_0384",7.39908827782201,7.47473939273007,6.8909922978493,7.39446685736909,9.34088031310339
"SAMPLE_0385",9.37392317358794,8.61227800679379,7.96516141916345,7.93563106108559,6.63359916437358
"SAMPLE_0386",7.8710624291755,7.7096318907997,8.79254492877857,8.70404818796228,8.84670629568751
"SAMPLE_0387",8.8186840783355,8.13962726746885,9.31816637090703,9.05032482959694,6.23842607127371
"SAMPLE_0388",9.23516097991466,8.3210472547707,6.80132415194247,7.60257702035371,7.17345226356519
"SAMPLE_0389",9.33042359486072,9.40734160739202,7.50213868191599,7.71813313671436,8.31187833225672
"SAMPLE_0390",9.03995159081127,9.2540789362569,7.91048206930285,7.8836997159383,9.04199058206767
"SAMPLE_0391",7.53789899775449,7.33541483459056,7.80945053386935,7.53757016578078,10.0172848564878
"SAMPLE_0392",8.10336191218358,8.12804377380862,9.2951371575809,8.7580936557557,6.66452675433322
"SAMPLE_0393",9.76686629140116,9.63581809451626,9.20326644043605,8.81889926932137,8.24489311481351
"SAMPLE_0394",7.68417284813787,7.44169474386217,8.75065850458616,8.72961379695867,8.64067423859508
"SAMPLE_0395",8.2838623690825,8.21831867761497,9.6654160607941,8.97955786570077,6.88470715058801
"SAMPLE_0396",8.42785446262238,8.28999039869146,9.17215153063139,8.78559201699246,6.79634303520719
"SAMPLE_0397",8.06124209006028,8.25116838200004,6.36228402453075,6.48066686926276,8.4590047954238
"SAMPLE_0398",9.18687679691211,9.45513233811543,6.20898172143508,6.20628917881863,9.1710884076687
"SAMPLE_0399",8.37716216957304,8.31985216355606,9.95683398602049,9.77835600563542,6.85236477886947
"SAMPLE_0400",8.32226411565773,7.7269670116025,8.73698362230457,8.12146691525152,7.98730729150404
"SAMPLE_0401",8.42558315173655,8.70673757570988,9.08058634442001,8.93470772544363,7.63167380097227
"SAMPLE_0402",7.4978050299629,7.42990813754342,9.74091743501559,9.20869163986622,6.827817046947
"SAMPLE_0403",7.67363114354817,7.2434790744103,7.78845126655644,8.03537129039786,9.05197824304025
"SAMPLE_0404",9.1884979809924,8.65526533672178,9.1639842396739,9.28479050529279,6.55325004928395
"SAMPLE_0405",8.48436257451416,8.04587371485825,6.34708934547927,6.61593196219412,9.91367193692786
"SAMPLE_0406",8.99306001712364,8.7820973585828,9.16996958583463,8.47231132559908,8.18573624449533
"SAMPLE_0407",8.81763306275039,8.58718311888749,8.97562959317231,8.64098714923597,7.76382562285815
"SAMPLE_0408",8.62663943837635,8.57739633073033,10.276249300631,9.36610628987184,6.99941140877196
"SAMPLE_0409",9.51843061249735,9.91127964428508,9.16073150870592,8.9667121612283,9.2777652117773
"SAMPLE_0410",7.6916815545308,7.34730250019803,8.53117289845211,8.72304708933205,9.04699431046872
"SAMPLE_0411",7.85442818936911,7.07109712812531,9.51986890985735,9.33151785760194,6.6622454164476
"SAMPLE_0412",8.55956575178735,8.12975109404042,6.9105585003371,6.92544519245627,6.13323770713365
"SAMPLE_0413",7.33875454954495,7.14881810534251,8.52684850364712,8.41917142809381,7.4485154984578
"SAMPLE_0414",8.44973727350366,7.66834236220679,8.53837093175468,8.30287105959844,8.72950597081875
"SAMPLE_0415",8.91031813242373,8.82312663974916,9.3397902055369,9.09961575995655,7.62383972344866
"SAMPLE_0416",9.22651645435029,9.13680560871534,6.38768423268837,6.95089944226679,7.76288493141623
"SAMPLE_0417",8.03297979693975,7.84867921741142,10.3015297837245,9.84925758948178,6.44069350280273
"SAMPLE_0418",8.50086440510539,7.66798231996061,7.79911223297105,7.67644082838131,6.66353299159315
"SAMPLE_0419",8.93575858762426,8.73694901975833,5.80888342544849,6.16750502362776,10.214054931869
"SAMPLE_0420",9.06561532061363,9.2040985505377,7.03527496637879,7.44479142882194,8.25004862374359
"SAMPLE_0421",8.76596940219121,8.77871194705431,8.66327321174091,8.39103652126729,9.44222008234518
"SAMPLE_0422",7.52252307369103,7.42267248742303,10.3808667855244,9.92931305575994,6.59506336743999
"SAMPLE_0423",7.73189387139896,7.38871533515071,8.48059834215379,8.08692871924658,8.66385831172365
"SAMPLE_0424",9.09661679318766,8.60495435967863,9.79425455347081,9.55287713796397,6.72009441430709
"SAMPLE_0425",9.24858004265676,9.46509962201808,8.84588817351709,8.73494384468154,7.68999145009286
"SAMPLE_0426",7.96009970781074,7.84809198430752,6.51790583475691,7.11202899616437,9.56695936331282
"SAMPLE_0427",8.7968326680716,8.26939237655639,9.28123925118458,9.09483104832747,6.48350004915916
"SAMPLE_0428",8.14201412193324,7.93046661824498,7.89601494115222,8.106532726093,9.12562461888067
"SAMPLE_0429",10.2267685044479,9.75571857452946,8.6919472539404,8.34284239974168,8.52918129840276
"SAMPLE_0430",8.34360090762271,8.10249252892522,6.35757191479168,6.65497362165829,9.50003274991477
"SAMPLE_0431",8.84645587714324,8.3108147916454,8.42052490167483,8.31434142228944,9.40355944253798
"SAMPLE_0432",9.7244821077965,10.0972288422849,8.30677075501954,8.2212127843498,9.70990077914852
"SAMPLE_0433",10.4625240065734,9.90552648896654,8.4150436570642,8.18962980443,8.96551349441901
"SAMPLE_0434",9.55276257461244,9.25567982719655,8.07276761452471,7.88424627668267,8.18136880035574
"SAMPLE_0435",8.49572342551346,7.86216932580446,8.86256543895558,8.7163908106171,8.45931456854238
"SAMPLE_0436",10.2290968252832,10.1574390187818,9.2683052464939,8.862001133623,8.3063244010395
"SAMPLE_0437",9.51684162788503,9.40663647202723,6.20472944717432,6.4172202658062,8.84192174717464
"SAMPLE_0438",8.1588407041451,7.53376808710825,8.92423907840937,8.3580124961961,6.93139676748312
"SAMPLE_0439",10.2225629652683,10.4300495609462,8.36058365303189,8.09072829608575,9.09255868866713
"SAMPLE_0440",8.35247883890446,8.24614853384431,9.34125303940781,8.8356968544285,8.77389848840338
"SAMPLE_0441",8.1249432400573,7.77166895494109,7.3067769159684,7.50236111898266,7.13270109262713
"SAMPLE_0442",10.0550102334551,10.4478083823426,7.32661771975668,7.70535485378004,9.54586459062511
"SAMPLE_0443",8.2500889511946,7.73720136639162,8.71600169410499,8.1885136719269,8.1999956177107
"SAMPLE_0444",7.96422285694759,7.99233852943927,9.02208191278442,8.61128681568549,8.08361716480947
"SAMPLE_0445",10.5143384351926,10.4961470145076,6.27249706340846,6.74002852298459,10.1187071249345
"SAMPLE_0446",9.55124996927261,9.49068666304815,9.19379119534893,8.91333038957396,8.72258672411997
"SAMPLE_0447",8.22130302464598,7.82876309027161,9.10960045602867,8.81097455489088,7.58297004498828
"SAMPLE_0448",8.85410899785799,8.64608443996493,9.72839408646795,8.79235173325562,7.63530425818083
"SAMPLE_0449",7.78619753386126,7.6714935622693,7.38620557283483,7.7617802197629,9.79400939169355
"SAMPLE_0450",8.30099254406089,8.2980925468032,6.91643796646719,7.33213537881318,8.52389541093495
"SAMPLE_0451",8.17688603625181,7.60542072557687,9.60891807830595,9.30891302947809,7.0448690726818
"SAMPLE_0452",7.70880256799765,7.56843067967443,8.12011972553826,8.0398649380492,8.71873545814592
"SAMPLE_0453",8.58183014562153,8.34175902112098,7.58428143028624,7.80213611895675,9.16070000585048
"SAMPLE_0454",9.63697968270684,9.3166624540242,6.10402864249156,6.43943811881011,8.89686160898445
"SAMPLE_0455",8.7427278466145,8.27217633743226,10.4235175449108,9.3002578850722,6.95451901437068
"SAMPLE_0456",8.43158057172102,7.75902390658232,7.40526439136066,7.85542240278722,6.05783334460614
"SAMPLE_0457",8.39002282348849,7.70889041791971,7.04428467402689,7.21388350286942,9.07431621979309
"SAMPLE_0458",9.90111495840877,9.47897300458505,8.29558504445518,8.17755629574381,9.21010102218545
"SAMPLE_0459",7.62605385586034,7.22838731812148,9.4787121389871,9.65253590783469,8.08601908404479
"SAMPLE_0460",8.55292484544609,7.99084736321826,8.26071290236497,8.40721684774018,9.56657336063566
"SAMPLE_0461",8.59782891359872,8.24800187731279,7.37803281967513,7.56244919150889,7.38198824827471
"SAMPLE_0462",8.64649124010366,8.6880834628411,9.34406355923672,8.91699891149898,7.11833972937567
"SAMPLE_0463",8.90685962344057,8.34148824198919,6.30945756105419,6.59080606880188,6.88619108411105
"SAMPLE_0464",9.1270781237422,9.19748473713226,9.03743664440711,8.63585188754297,8.22190598677032
"SAMPLE_0465",8.04455001780963,7.57588786652464,7.0539830813342,7.18879257001204,7.7049509649971
"SAMPLE_0466",9.70618026508163,10.0368495514628,6.38479333690378,6.86887516219133,9.39741644106851
"SAMPLE_0467",8.22340684265158,8.25955390090975,7.61763160311633,7.81088231615572,6.80386195964033
"SAMPLE_0468",7.60305167811508,7.74464538558059,10.0934363358054,9.22095902665033,7.76064121700047
"SAMPLE_0469",9.32282626049716,9.27291257948711,9.28662417159733,8.97154727194297,7.772109696765
"SAMPLE_0470",7.64566983192306,7.04085343509639,7.60493231113393,7.97374625857153,7.50425885750609
"SAMPLE_0471",8.93325968984789,8.51826718872124,9.47805295671428,9.24705899234602,6.58328940774138
"SAMPLE_0472",8.75644729738725,8.2623148198141,6.98723478206291,7.19684370408414,8.82452454528356
"SAMPLE_0473",7.35106326640285,7.3571495808376,9.60289365080881,9.31112498746772,7.86115341019639
"SAMPLE_0474",10.4576334254241,10.3453829466996,8.85759713987156,8.76929375974753,9.1764542130723
"SAMPLE_0475",8.00751996499409,7.75350449827317,9.99398917409772,9.76575261442311,6.7779869540873
"SAMPLE_0476",9.01492701867229,9.09743749534947,8.63884241075241,8.66066506570503,8.31796058446692
"SAMPLE_0477",9.54075982512205,9.68054433009624,9.2067944280962,8.57107774330132,8.67130021972651
"SAMPLE_0478",8.43629952604995,8.19752286222345,9.31261092361565,8.88449137559986,6.93502922678946
"SAMPLE_0479",9.57166651066869,9.31167909795084,9.59853218812658,9.06952026189886,8.01860651172986
"SAMPLE_0480",7.62792491459888,7.84571241784689,9.26487504677003,8.67021442399487,7.96821242741911
"SAMPLE_0481",8.02644401876272,7.70057034692109,8.7249548610059,8.52660312885005,7.16408723856941
"SAMPLE_0482",8.43314187324795,7.54298501218413,6.57680710751784,6.9055316329211,9.80149408407433
"SAMPLE_0483",9.46456414793159,9.32032310604225,7.85204161152351,7.615781324045,8.88211150993461
"SAMPLE_0484",9.37144592336549,9.08554273200064,9.35279060667556,8.94266601439112,8.03203926197634
"SAMPLE_0485",8.54921850763149,8.16146085398152,8.62470011585069,8.38646371836718,8.18223284949288
"SAMPLE_0486",9.04174965217495,8.85100651510402,8.879390170381,8.55804554051544,7.06176104581121
"SAMPLE_0487",8.82818285357654,8.72456267352964,10.1333769740554,9.54509691135731,6.42880441606998
"SAMPLE_0488",8.02768328933145,7.54993563585017,10.5192858360315,9.70253673814501,6.00787086374455
"SAMPLE_0489",8.35578177715932,7.70271951480121,8.32834344877164,8.19308127374111,9.31873982352616
"SAMPLE_0490",8.14116913209138,7.87305947807299,8.81381242720498,8.92054518382102,7.86235094341857
"SAMPLE_0491",7.46653097787216,7.11008491660604,7.29567265177383,7.79003512427221,5.92754232804701
"SAMPLE_0492",8.2852852579856,8.33065211762805,9.46175962632982,8.85995522010177,7.77113156663878
"SAMPLE_0493",7.91804623102297,7.38903274326077,10.1846064220026,9.6201409501642,6.76308607580195
"SAMPLE_0494",9.23074355426223,8.91700140937521,8.18205163563573,8.08462554980763,8.68990042782452
"SAMPLE_0495",8.99942598711473,8.31676103877587,6.4482072865455,6.53506204522254,7.6119829638801
"SAMPLE_0496",8.50712922695049,7.91736246587182,7.1836129613737,7.51246274606806,9.31323457645746
"SAMPLE_0497",7.72158461765397,8.00041464762492,7.1291233156257,7.89515135347969,9.36787222565424
"SAMPLE_0498",7.64575296079469,7.31835761253179,8.81993716663851,8.41665218865993,8.05628756234347
"SAMPLE_0499",8.166100918473,7.6408725570763,8.4505428846328,7.92107665569131,7.3397284809497
"SAMPLE_0500",8.57573589872266,7.98863011755384,8.00529938550744,8.06043012231772,7.06852290811599
