"sample_id","CD4_T_cells","CD8_T_cells","B_cells","Plasma_cells","Monocytes","NK_cells"
"SAMPLE_0256",155.90052909697,162.283360867272,119.156129338716,61.5861440473428,207.715525304606,125.366282729192
"SAMPLE_0257",188.614962574839,206.104649976783,137.799010338096,70.1534814540401,151.698516544616,92.7810403167997
"SAMPLE_0258",191.052360248711,204.413756452256,156.407507463433,72.5637982497984,169.116285539349,116.151268295406
"SAMPLE_0259",145.415509400822,128.410664955384,117.646339824328,44.5135614968373,171.888206127444,119.540835964285
"SAMPLE_0260",188.1855098587,229.736715190091,164.299313261667,83.1112281834423,173.924832294438,88.1452784917481
"SAMPLE_0261",194.015112069572,230.500572933263,167.750261192364,73.5575776915432,173.428605083917,104.361534157162
"SAMPLE_0262",184.940365223792,214.554944880259,160.075801090209,65.0498521869356,161.723880189907,103.202906223384
"SAMPLE_0263",161.073449848091,175.821378285368,128.478814628105,56.2009647891307,160.705148633441,98.1517205335713
"SAMPLE_0264",142.776021765947,116.348791543975,104.478342668534,39.2516918777726,178.922652724211,114.783211695794
"SAMPLE_0265",201.9644703441,203.891115908198,150.271987666606,81.997180792085,165.981654333706,89.9683170478936
"SAMPLE_0266",187.218510174209,195.081371717897,150.869027066307,58.820980481944,181.987759609787,115.910676872093
"SAMPLE_0267",173.312788144567,195.401073744829,145.389827109431,65.4813291322643,186.796370991096,115.754068597011
"SAMPLE_0268",173.526288623304,203.672446350287,164.446149909723,76.5723701407701,160.606024332535,109.411768441505
"SAMPLE_0269",175.428613025916,194.308738408619,145.387948318715,72.3762753836734,147.466261569955,105.786161425198
"SAMPLE_0270",197.691046427327,232.473627237615,169.819831377383,78.1328107623478,186.175051162535,117.386794938023
"SAMPLE_0271",177.194336025676,172.915477341403,145.759211815752,58.5442584887358,177.284261362246,111.149517719752
"SAMPLE_0272",221.786910117504,248.58065267771,179.968906328559,88.123091562428,170.653908865259,90.553018041121
"SAMPLE_0273",230.048586106433,270.24201074979,187.129364546812,104.443246362347,173.842330938191,100.292267674279
"SAMPLE_0274",195.562307781433,227.871915609622,166.698026306051,86.4483965887767,142.511272202897,98.9845381574775
"SAMPLE_0275",200.708519888986,222.926448784735,157.387179529912,66.124439951561,158.428938475172,87.8258440737712
"SAMPLE_0276",151.627959881281,173.271759113211,127.83551197625,60.2375462108706,185.192952847805,127.211770980992
"SAMPLE_0277",235.443087812008,276.597108057563,192.094999634366,103.129313031006,169.93396556607,115.381944846223
"SAMPLE_0278",181.859033989047,191.709400871987,155.264649556804,68.5897158838066,153.271397810441,99.9275595621947
"SAMPLE_0279",202.948994638554,231.996918865015,162.061846780167,79.6248782057236,161.685784672055,96.5504131941015
"SAMPLE_0280",224.677065778686,265.605092748568,183.170039557362,93.9388509506792,167.471082674177,102.980787990924
"SAMPLE_0281",117.172885462988,132.105336943585,101.552685835869,39.5904091509803,147.916599802523,94.4550449509034
"SAMPLE_0282",213.853040268545,243.902578853374,168.860869830284,82.2573088650292,175.992877220993,113.142219770656
"SAMPLE_0283",183.586552940758,198.698456645067,146.53182518987,69.6840604946766,129.671571277748,101.576948197145
"SAMPLE_0284",155.187753577316,152.413740216653,109.250919291756,49.7309998236214,148.343534648088,90.9241921635301
"SAMPLE_0285",136.531661173386,121.499726684923,98.7367673264622,42.352637427381,191.865231634761,109.676211768139
"SAMPLE_0286",171.218442341482,179.891520666284,137.875215702496,67.6218670104527,156.59230428243,115.57415669289
"SAMPLE_0287",191.874158121943,222.800490371661,152.966065112297,76.6096319923422,165.380540626798,99.9144285414707
"SAMPLE_0288",166.867425106114,145.826735354618,115.176925189585,57.4131418492318,193.660546034867,109.644883928344
"SAMPLE_0289",226.933764509865,251.854079444351,171.306167542767,91.7573567157868,160.735812565627,101.401992950051
"SAMPLE_0290",151.786728039608,149.635783881753,119.200217047802,50.5392869034816,191.553582515023,113.740763855462
"SAMPLE_0291",174.908483750846,182.230037091036,139.862476764132,62.4230991733863,165.611493158366,125.019840649255
"SAMPLE_0292",178.201673275187,170.562348745972,152.326096628897,56.5209107142363,162.654644770582,100.955401307584
"SAMPLE_0293",240.492297469059,281.86428869359,189.134172805339,106.627187236902,175.732462836008,99.4093042511891
"SAMPLE_0294",174.622832393839,198.843060189201,157.980959060284,62.3715057864629,162.466598929337,103.788811524925
"SAMPLE_0295",199.489623600414,206.075204943907,150.22231205948,70.9044505973718,155.114018956362,95.8644628525106
"SAMPLE_0296",229.20149664411,275.492687004402,188.1474982313,97.9598954577767,153.275864749248,90.4782678845253
"SAMPLE_0297",122.464844984055,101.891956566688,88.8736276954565,25.1263696456742,175.227671389262,102.594619729198
"SAMPLE_0298",189.683299587848,222.485436828718,156.777482934657,79.2421897274387,157.402811635481,96.2917534284473
"SAMPLE_0299",150.212730586562,152.376450708876,121.290305876615,52.2766010731681,151.261233300439,100.195277284465
"SAMPLE_0300",143.346418959602,134.08505965431,115.056833583545,34.8524389756216,165.31178364348,102.382189543519
"SAMPLE_0301",118.452908842258,121.05425415561,94.1478989885495,28.0580868629081,161.622858638822,101.952646167784
"SAMPLE_0302",200.630702676967,225.961826585858,166.303996793154,80.7184854630592,163.944950440538,94.1684922163926
"SAMPLE_0303",184.297374752734,218.38815373303,147.322570980984,74.7967901097149,181.145432238761,103.248599564661
"SAMPLE_0304",140.194751228604,165.322964376742,123.347198791023,55.4526535797738,170.033180039623,119.730912088677
"SAMPLE_0305",115.140336604551,113.954078134006,98.9297423174404,39.119838421319,167.185326493151,112.603033153983
"SAMPLE_0306",133.511883114568,127.15902865241,110.905486918873,40.1148771512617,193.055227695435,107.310217130937
"SAMPLE_0307",160.755768254901,193.207279073889,134.299396613087,68.0296294564256,173.520659248118,90.3478204122497
"SAMPLE_0308",174.705100399814,202.314145588685,141.698927722068,62.5873297415044,190.347160486109,116.564517668131
"SAMPLE_0309",183.193657151659,189.359778610336,133.53108578374,64.2204194884609,161.455475614719,100.975680817832
"SAMPLE_0310",196.493007912949,199.190043994842,146.82393594946,61.0927201547062,155.459523318424,108.80246247831
"SAMPLE_0311",200.804803683634,191.107735072607,166.070487815073,75.6869060920963,158.843554514245,93.726813459321
"SAMPLE_0312",142.438302808098,121.223471395014,106.291884952635,39.1526949071698,178.662275271017,98.3236384440377
"SAMPLE_0313",203.11367161219,251.381241078388,183.173062238431,91.8299027485657,170.975408448253,107.542059045637
"SAMPLE_0314",192.536603914748,226.337972297092,155.126532642999,76.6792878515088,175.428498701209,124.005710359028
"SAMPLE_0315",131.727631709553,136.186263867057,104.958443784909,37.418323343146,160.381506423318,117.496079267609
"SAMPLE_0316",191.184245239287,214.107462454869,154.806485685719,70.2380755263288,159.119913219326,91.9395592308546
"SAMPLE_0317",190.640900937876,208.236086766459,150.805661511259,73.057238412775,171.474393780706,102.718155585565
"SAMPLE_0318",126.019615409658,142.447514641771,96.4502850139523,47.1261736996952,166.813415611446,95.3534468137661
"SAMPLE_0319",134.316307587091,106.942163899772,107.488699083655,33.5505335655888,181.331355365983,100.272510776182
"SAMPLE_0320",182.67372210128,183.10481482493,145.701684375466,67.3920121909133,163.667533534028,117.564823936516
"SAMPLE_0321",183.142743973521,190.894316223103,143.03363597018,62.5417131471517,136.670252348906,92.2580979189268
"SAMPLE_0322",121.961823128735,110.191489480642,74.2281649064621,34.8142810958171,152.171321682463,98.5161381145419
"SAMPLE_0323",180.345033974837,219.873945535136,171.097035065125,75.4299891694341,156.669760700751,88.9832154852747
"SAMPLE_0324",134.691510766988,130.624316490012,131.627090224064,33.3615620137857,168.641838747414,89.3354917211547
"SAMPLE_0325",193.050380435331,224.139563916149,162.687909463709,79.8854408947369,152.164134930409,98.6301229616883
"SAMPLE_0326",145.591805101593,132.073677596882,120.233320619079,48.4252747052967,156.974384588187,119.622996016028
"SAMPLE_0327",130.610710850958,124.587815213431,115.710887903459,31.7399862014354,190.393547255884,107.746768535629
"SAMPLE_0328",218.30187832542,233.485390394833,168.750725049332,96.393450422854,170.959915207741,106.853656683741
"SAMPLE_0329",169.609059001227,160.305570658736,126.294528564174,54.5647973225593,193.281064130421,109.326911274437
"SAMPLE_0330",219.117517108593,244.391415755943,165.39902869522,97.0413717348777,166.524381333403,118.898730906094
"SAMPLE_0331",185.784768382293,204.972249521892,138.810956880722,66.9478861674506,169.082130489973,80.896318016769
"SAMPLE_0332",147.695719501471,158.272561051733,132.648604748635,52.6598008467593,173.649839545608,103.405727951247
"SAMPLE_0333",158.041153961037,173.199740658742,130.852596656511,49.1137934575809,156.500996999079,89.4897182378948
"SAMPLE_0334",183.000316278521,195.951769969022,137.325119882715,57.0070836595136,146.797856445627,93.4108080588812
"SAMPLE_0335",103.990764630057,89.5994058472971,79.9092409595346,20.3762950079323,173.484197391037,110.789445651548
"SAMPLE_0336",106.034784871284,118.465693258031,83.8011370023298,37.6108031864379,186.799644585669,114.803987108014
"SAMPLE_0337",156.349446199506,167.742832680073,142.752494320657,50.9486542189258,172.753092021665,118.101253628157
"SAMPLE_0338",159.098777396448,166.845718422432,119.039578156151,63.3002208743179,181.733457126852,119.221944830858
"SAMPLE_0339",226.499596588066,255.820797764252,177.975906495166,98.7389691335487,158.810804656159,115.383828175966
"SAMPLE_0340",195.169005476504,226.535435677728,156.478218572051,71.8738616337808,168.467248319317,105.312731527062
"SAMPLE_0341",160.930707319832,150.734508227074,124.865589084873,55.9238273371658,190.794871695778,115.735728540624
"SAMPLE_0342",165.803753914285,188.390466112325,140.122819967872,49.7108304684185,161.384013411431,97.7603809789213
"SAMPLE_0343",213.74389753907,221.024495556499,158.989736413483,79.5992754514585,164.992586450838,112.361654537905
"SAMPLE_0344",168.813416157659,177.053469015142,130.706287810521,65.6624830691091,174.268033926576,101.399749042047
"SAMPLE_0345",134.916626877909,137.858198477423,97.2865031465797,45.5411875149078,155.111961547374,98.9949243679565
"SAMPLE_0346",212.936489828396,265.192087802605,179.356405931722,91.9315602027531,148.602034691497,96.0619386999367
"SAMPLE_0347",226.27671669451,262.080055344054,175.238935625898,93.3560752927068,154.954624497087,104.74088654218
"SAMPLE_0348",127.733416659207,136.055365287807,110.18708383863,34.5041124184373,160.812267315226,100.298317116022
"SAMPLE_0349",172.794465876482,211.633854216356,140.251418147699,70.0496438228732,169.763309704433,108.309399124226
"SAMPLE_0350",151.416875452642,156.16511140409,126.47910736441,43.9182993584445,140.444211853009,82.6995195716802
"SAMPLE_0351",132.883603520858,123.389539925284,99.4652952129736,21.7118076755882,157.525479499496,112.399158989731
"SAMPLE_0352",209.187410479619,263.838579006801,172.80600121832,102.426700442841,192.102788752056,117.047643705043
"SAMPLE_0353",218.683141186693,269.427764763864,175.426283951165,104.628189855575,166.454290392527,103.839144998703
"SAMPLE_0354",138.744981325419,124.864524412138,118.590802187759,40.4119621328601,157.039327246412,109.306265110926
"SAMPLE_0355",116.235504347227,135.844907517567,106.708912777359,37.8342113800747,168.047444124394,112.481516820334
"SAMPLE_0356",198.395296253976,215.42977263829,175.814646789391,77.396929709841,163.114209354286,111.222649104607
"SAMPLE_0357",122.56542742497,100.81552408788,96.033014249505,38.9359618346063,175.75990800115,101.463525360618
"SAMPLE_0358",201.487199375391,227.571440226959,152.826292696142,83.821612852606,179.812178225929,116.295279696273
"SAMPLE_0359",182.511124313964,232.879383243948,159.051255337249,82.3613057440073,164.153987016057,98.1661300427957
"SAMPLE_0360",211.43500801958,229.993101549498,158.987360415927,65.5223234527586,174.570980121765,114.412166351071
"SAMPLE_0361",207.673387382335,251.550110225519,186.297575214225,91.0042472692374,178.34538640227,110.932223981132
"SAMPLE_0362",225.046999955987,256.658918678996,180.744617740256,90.1482041467371,187.69723201995,113.551794787654
"SAMPLE_0363",172.77455471062,179.651743518889,147.943446919634,55.3332032458212,173.546839771604,91.9404692150194
"SAMPLE_0364",173.474879921149,168.700269140303,140.542562139707,58.1575131009947,192.673130150259,129.995014602287
"SAMPLE_0365",191.808856187975,204.52106464093,141.71158420388,70.5266575712282,162.722155257765,107.331096123231
"SAMPLE_0366",221.378401205957,283.63951083162,181.178387595035,99.1300823088018,168.736939464202,98.4903182748818
"SAMPLE_0367",170.926991226548,161.669417901991,147.026799831515,54.904009268008,189.394502349485,97.9842421523301
"SAMPLE_0368",214.509750556032,267.473706821256,188.73628654762,90.4555945864216,185.360744380907,119.945481601752
"SAMPLE_0369",117.335987352808,98.0094964186771,92.4442051872199,33.7289616012836,190.93667271808,124.8641998795
"SAMPLE_0370",141.463627647564,158.085267339939,121.443525928547,53.8844894590334,158.108021352849,90.3578056770843
"SAMPLE_0371",208.664696800989,198.410793963676,150.510849240561,79.4143787019215,172.46515651887,128.607414079442
"SAMPLE_0372",133.813202692195,147.65052970498,108.62957904133,56.5205760413595,158.899586318706,95.9978950857031
"SAMPLE_0373",157.115005691817,163.259405570828,141.052492689604,57.5162970804764,156.476327298927,97.8947726725773
"SAMPLE_0374",222.559449295441,259.611008155414,165.268586061137,86.6644278016713,193.441771669459,96.266145318994
"SAMPLE_0375",165.597499191538,182.811387339483,123.75253165611,59.6858835992222,203.388132122766,122.605723669397
"SAMPLE_0376",165.698110975394,203.406248536254,143.710019343087,67.541991199238,190.462560012086,120.289535110196
"SAMPLE_0377",208.540202127318,260.539834717961,166.997816992365,101.976835196342,179.791616714867,110.437471611008
"SAMPLE_0378",182.507626690635,220.034390207697,143.378220904609,58.9861809682139,190.802349127673,109.882915946533
"SAMPLE_0379",159.502192881533,173.486819348731,120.218147434797,57.1361698274551,186.6225551202,108.433811993113
"SAMPLE_0380",181.765571544046,216.27938821707,165.038492996963,80.9266657796431,153.687394133435,94.7717643944594
"SAMPLE_0381",189.015738332361,214.880886815732,157.51994562918,72.9706046003721,149.620916975705,91.6368752382491
"SAMPLE_0382",120.44931439769,104.306096825701,99.1479707729813,23.5673718808646,136.623078549359,93.2223420450215
"SAMPLE_0383",188.255582640034,204.523022336021,155.921194397314,75.8221673389385,153.47032514659,116.726773331203
"SAMPLE_0384",134.933336613831,151.640407138814,120.602526766575,42.1286550664717,156.976834948486,93.0060139976538
"SAMPLE_0385",175.727538778616,188.043335887555,145.046912395927,65.6803910254697,183.580536165199,114.008455500704
"SAMPLE_0386",206.594049685954,221.15404332415,143.888614705173,81.8770516842573,162.588969469086,96.4591446045511
"SAMPLE_0387",202.813166309005,218.581195509492,161.44553167876,85.917750102513,181.028705371544,105.182779466231
"SAMPLE_0388",142.68627228537,146.931488725509,124.042193874052,43.273269042091,175.487903392694,115.402668326076
"SAMPLE_0389",154.471180279451,157.652054575236,134.094362985338,60.1825156630875,172.336696870758,120.836838831976
"SAMPLE_0390",162.534094402334,172.392436592231,120.304499263545,52.0742524828127,163.819031319122,95.6723895698867
"SAMPLE_0391",155.157766929833,162.178772167008,126.281641798455,49.7553818189826,156.21020857787,91.6550192800969
"SAMPLE_0392",175.993941776968,224.90618000785,149.123449788233,82.5246708038514,153.547603739322,99.4172090180416
"SAMPLE_0393",200.984693697536,210.026012760896,166.716827649436,82.077712148711,191.031506961981,106.664812740912
"SAMPLE_0394",185.931724551054,230.522867097727,167.37220186905,74.327610927905,157.5094658897,88.4706098931736
"SAMPLE_0395",201.167382832038,240.806986870934,174.431301301361,87.2512225301026,169.164900296123,106.017569866566
"SAMPLE_0396",203.327516307042,211.486686621937,146.301032468556,70.4761581538882,150.702783811448,105.83962532431
"SAMPLE_0397",106.085560583985,106.253540817643,93.8478836179171,26.612074117237,162.910537699174,104.676674137985
"SAMPLE_0398",116.881464879036,98.9819223899517,97.6332706223155,25.6007513657087,178.819132156177,101.548585288128
"SAMPLE_0399",215.846301153146,265.068492766441,186.286664665638,94.1553582376975,177.094786470816,112.711012649031
"SAMPLE_0400",171.463088308469,195.79379633664,137.387314947716,68.2501502023227,174.463980504927,97.0712645203011
"SAMPLE_0401",192.025247228184,211.942216589846,148.489133559506,83.2548549062452,161.517885182906,90.6629812453249
"SAMPLE_0402",193.60525183077,226.921006451937,160.472963657323,79.4938226218044,147.94018517952,81.172095495103
"SAMPLE_0403",160.146362368256,179.229463169251,140.0724105872,58.9713168307375,145.838280860361,99.8301195136693
"SAMPLE_0404",205.078839880815,246.279371479822,164.304688117146,91.3695301283722,185.497887104178,119.140449332743
"SAMPLE_0405",128.83596926208,126.059071166944,101.379587446361,32.4370310546924,179.329484825104,103.971429523813
"SAMPLE_0406",172.257645987001,205.076047079962,161.577914977364,58.2570201476054,171.990556361526,104.833784892729
"SAMPLE_0407",180.301450887994,213.536176185468,153.876250191826,72.4296098132502,149.314367279467,115.939216873818
"SAMPLE_0408",219.212529951215,248.723479611589,185.218447620831,83.4644270101541,146.083695397078,109.799784989131
"SAMPLE_0409",196.24907692295,228.629975068338,150.186986747693,75.3430380916431,174.935511546483,102.806574845127
"SAMPLE_0410",187.734184617211,204.044085919061,149.351130798812,78.6535936142205,152.02719216509,83.9349146749286
"SAMPLE_0411",212.40846167545,262.826171377609,170.912738418383,97.3223699040367,135.1130537164,104.189106323184
"SAMPLE_0412",136.981203514017,124.285548499446,113.660817159004,35.7042013278002,164.692178306864,112.468598587918
"SAMPLE_0413",191.808038021221,204.566740559189,142.79799418231,77.1043118596037,147.583541814394,87.7479613605948
"SAMPLE_0414",177.993459364128,182.138298130687,152.262086053535,66.9143379993203,176.30472538145,103.366476117252
"SAMPLE_0415",197.100993861692,230.809984297085,166.134458917989,80.9552808783596,149.896599955868,93.3520552302533
"SAMPLE_0416",112.869086182328,138.456191872092,110.455679607638,46.5197501864182,158.139432439753,102.19043805307
"SAMPLE_0417",224.264729631199,276.532138466824,188.241426482036,96.0733272596265,143.366138970279,96.6467578277735
"SAMPLE_0418",166.030542061671,159.300911106833,131.226019556644,53.2961319251711,174.013244948543,105.905121614795
"SAMPLE_0419",105.658686695403,94.9069012740861,88.5506154283742,18.4732532073602,187.967619307159,104.405783717475
"SAMPLE_0420",149.141257046489,167.219206675398,129.838741404014,55.5807665906912,170.637561877392,113.744670634375
"SAMPLE_0421",194.56079923904,197.790211813519,145.735638307358,56.515128917204,167.915158706958,117.643422795656
"SAMPLE_0422",226.234106794204,261.889935165664,191.608609019037,99.8418487715466,146.276796735843,86.5826579735502
"SAMPLE_0423",170.660871797155,188.185028258711,140.382423587473,53.9544564635291,143.969346842415,92.1122080622669
"SAMPLE_0424",223.518239435323,251.909712129058,179.800098861828,88.1137184338369,178.115472605295,119.439118957323
"SAMPLE_0425",187.916615667201,222.967651400601,153.300200065135,75.2468123746931,192.61680794354,116.978702170266
"SAMPLE_0426",137.293220273674,148.254484545609,126.723395750114,51.002904989165,159.075134685029,96.5352830564023
"SAMPLE_0427",215.106943913645,222.204363399483,159.907525172906,78.5006410192311,177.665862175845,104.788691074486
"SAMPLE_0428",163.231214096508,176.033500279606,139.401225983432,58.3950040337704,156.158829930231,105.265940651048
"SAMPLE_0429",195.4623503438,223.703610727758,147.86057026997,72.9269608278129,175.093752068334,105.900979452851
"SAMPLE_0430",112.121921816851,121.017095563781,97.4546065576276,30.042912204748,172.727299366006,95.9304308100913
"SAMPLE_0431",177.298139103843,199.048498353154,151.960733895729,66.31386983178,166.972224523785,114.459844328708
"SAMPLE_0432",175.799423457775,176.211497967731,127.966427033837,69.5511414062469,201.316964663478,97.5116508103267
"SAMPLE_0433",180.759361587419,196.412961570886,149.12614020383,70.4328000403629,187.150315151217,113.408784022794
"SAMPLE_0434",163.127416336962,183.095509942058,142.458952994832,56.3260203140665,175.858338584721,111.176625860157
"SAMPLE_0435",185.593011704368,207.436785662991,129.636479636475,74.4531443414737,170.187042046758,103.904850037647
"SAMPLE_0436",187.656030767273,217.708432275426,163.176515288407,70.8772894722829,206.217167215485,107.362151600152
"SAMPLE_0437",119.129013199515,100.170759144279,73.8421468525244,25.064877939938,183.055185033634,114.59623453965
"SAMPLE_0438",190.974092159658,198.691364627651,153.858344549119,75.4321367837485,153.104855690919,90.1128725190108
"SAMPLE_0439",154.13537620305,185.670012934419,136.314754945408,51.9059407877405,178.430538498868,118.699767528179
"SAMPLE_0440",209.394945811311,239.193208197796,157.365003825546,70.8105679133417,157.791399972188,100.513287872684
"SAMPLE_0441",141.856988141677,164.940297874343,123.09968300474,57.5780698338192,156.355609717168,107.36852934922
"SAMPLE_0442",161.63423713696,161.986027803542,139.314485514121,50.7236858707962,203.538092214195,119.461405795756
"SAMPLE_0443",183.02284269622,182.973854518978,139.703766708156,72.8647080475418,160.63028494982,98.7157537717226
"SAMPLE_0444",190.102780472268,207.72671987185,160.883075599156,74.1798884544672,154.742559592466,110.406334604909
"SAMPLE_0445",122.595108103078,118.719938785025,105.859279412338,38.7924902465883,191.275356116742,121.02271190275
"SAMPLE_0446",201.229176875625,227.336356354414,153.819358221608,84.0103596715595,182.477528347428,112.863817568805
"SAMPLE_0447",193.602935815369,210.180543930421,141.148812369373,70.799372378992,156.60095968797,104.059161513497
"SAMPLE_0448",202.683881822933,242.971562793213,143.740529882873,75.8475209422731,155.659089494958,104.645214782375
"SAMPLE_0449",145.32264748372,167.923255887533,135.861313154189,54.969320164733,156.283152201296,102.887439932181
"SAMPLE_0450",134.710121903792,137.311623984807,119.556360214636,62.7611150090702,164.749264917344,101.951203623984
"SAMPLE_0451",218.834981519021,234.953223595653,184.297709286815,85.0657930191975,161.897202483209,100.207849049706
"SAMPLE_0452",174.62057879491,170.986847693823,139.795690881119,62.1125309263662,165.427177416185,104.793086854696
"SAMPLE_0453",164.585071509513,169.033340816247,137.716533727204,54.957888246246,166.74888179464,100.780531866491
"SAMPLE_0454",119.521198458759,107.968801981568,102.174878017572,27.0709095078491,161.803765118331,112.498595680794
"SAMPLE_0455",225.660728550888,259.775915643819,174.597021557747,97.8877708701426,188.406710462028,104.127466351215
"SAMPLE_0456",140.894286672239,155.105990293536,135.898840975798,55.6145830882914,164.647189364145,115.840650772989
"SAMPLE_0457",149.182495345112,142.40097323798,120.533911638621,44.2808486570046,173.110868990771,100.222609634385
"SAMPLE_0458",168.761244092342,190.188257660258,151.489100891392,65.4694977396099,179.239377790425,108.898560958591
"SAMPLE_0459",215.399618904476,232.850271265548,180.730112720133,85.9741918304663,157.373475413354,99.8594905744017
"SAMPLE_0460",176.332449202964,202.035802639657,148.947270392659,77.0115477469047,148.874043946593,110.120846862619
"SAMPLE_0461",162.117448248257,167.645060969082,119.005648134853,45.9427391082703,167.861702649427,109.253641457351
"SAMPLE_0462",198.93810653398,250.800996251774,170.608054659015,91.0919965746028,162.167724263694,105.872297406048
"SAMPLE_0463",125.512445719325,116.178775423262,101.805806639529,31.0606899109357,156.507887705068,107.630370513481
"SAMPLE_0464",187.677662527876,215.499375449647,160.743287327145,81.2674836484402,171.886666481105,122.156893021046
"SAMPLE_0465",132.592525060077,140.879955741876,117.834845975319,34.805006584696,163.431663759121,88.8890594276926
"SAMPLE_0466",135.925260965301,121.177502875945,100.256276377136,40.5275092362097,173.743556494706,102.624783659897
"SAMPLE_0467",169.908132912539,155.058329479721,132.702516831148,62.7707160182911,166.071374329026,90.9421622705839
"SAMPLE_0468",227.175783217293,237.059359275892,179.98365065962,81.6729263246242,159.441895551716,95.5367561882157
"SAMPLE_0469",194.910331921886,219.270237816723,160.030635773106,72.7918408843027,181.595774676586,109.586893002419
"SAMPLE_0470",166.907393281904,163.033503063176,121.615274168116,55.7120470165183,149.520420006637,93.6141911654948
"SAMPLE_0471",224.378703728147,240.484750281124,168.158186454883,90.8643879215816,160.221505761003,119.135814899989
"SAMPLE_0472",141.758417276268,126.081098562231,106.122222703737,42.5761679978043,170.57752081472,104.863304263111
"SAMPLE_0473",200.028331893189,228.463412847753,164.440362108007,85.2465344818718,158.895536092928,103.353028868491
"SAMPLE_0474",192.694413613589,206.329181069498,157.684133231161,84.6222703653029,188.237188462985,111.343679214149
"SAMPLE_0475",221.073265131895,266.93205940684,167.936268758815,88.0346208268092,146.987776847282,111.649042635783
"SAMPLE_0476",191.020397190844,202.11258336962,141.330787832242,78.6231417964461,170.744411803279,106.309619263302
"SAMPLE_0477",206.737364445371,209.639127290145,166.352958784502,78.0671957222644,179.910225654503,108.418691138403
"SAMPLE_0478",188.051456120218,215.222092787554,150.937554656525,68.8672917133746,161.736097530126,99.9919223002477
"SAMPLE_0479",201.438631400695,225.12513668594,147.231961292135,75.7334172816848,177.864373140772,121.737285506913
"SAMPLE_0480",190.172206248943,218.362533436042,155.758493057991,79.1125948123752,174.196711271913,107.288589998946
"SAMPLE_0481",184.373996560593,221.923320236644,160.743879881433,71.7710316989966,173.052685937011,86.5881003449526
"SAMPLE_0482",137.375641604521,121.676880975817,114.350684622537,48.0433995652202,156.562394836489,124.342396442415
"SAMPLE_0483",165.656020226746,161.218662983814,129.389651135537,50.0092617846118,174.855168965436,128.939918043505
"SAMPLE_0484",201.147167372594,225.130886830508,172.950484258795,71.5335337297033,154.724859916323,105.326711988081
"SAMPLE_0485",190.707371401863,217.003894404835,144.665182505872,76.24191433736,168.570464120201,105.157253577071
"SAMPLE_0486",190.575838888437,202.053641865224,156.124979072624,67.5638670979308,199.625486441519,106.083914348134
"SAMPLE_0487",231.185830056282,263.023803467088,178.5263516483,94.9222889677751,186.760071402108,105.560847738664
"SAMPLE_0488",219.504960387367,269.678131533018,183.422877494935,103.055279152164,163.146455552884,106.198005201508
"SAMPLE_0489",190.142221123291,183.285142120014,161.988365396166,65.0242325842842,159.029294942297,101.887022142608
"SAMPLE_0490",185.814952941916,224.148507573014,161.807647545898,81.065340750746,154.092861811347,104.651193544927
"SAMPLE_0491",156.992435261417,167.882974688039,134.34298554525,49.2175269119068,170.637065828612,101.741190143133
"SAMPLE_0492",203.410574967086,212.029051419266,147.948520726598,79.9344598758045,163.50814524857,83.247544309519
"SAMPLE_0493",224.420791791032,255.652279031364,168.766879758265,89.6748683844754,150.610978725009,93.2563959543365
"SAMPLE_0494",162.899709328187,183.377357712667,157.95596876499,59.287928887729,178.625092824082,106.747214279563
"SAMPLE_0495",109.721413014304,111.996141363206,85.17524473625,23.623543916138,155.125456780419,101.166456724932
"SAMPLE_0496",131.953814631475,145.757574856362,117.397874257648,46.0742865818368,173.895188109947,112.150167181471
"SAMPLE_0497",171.132790234387,182.002348277079,145.205579054954,63.0826314283276,170.173928272505,88.8414999623194
"SAMPLE_0498",188.632760148042,195.804048699568,160.911758115983,73.7756540079898,154.757627437098,93.0435559160206
"SAMPLE_0499",175.779297264791,185.314605347119,149.434879225646,66.404107970728,177.668459994301,110.721528999857
"SAMPLE_0500",178.253000481271,182.5085756046,140.224750387187,61.9990154306301,178.888137714215,113.060178666234
