"inflammatory_risk_class","lnp_id","size_nm","charge_mV","peg_mol_percent","ionizable_lipid_fraction","cholesterol_fraction","helper_lipid_fraction","targeting_ligand","n_records","mean_safety_score","sd_safety_score","mean_delivery","mean_adaptive_activation","mean_innate_activation","mean_cytokine_burden","mean_off_target_activation","sbd_rank","pareto_optimal"
"High","LNP_0193",148.564088437706,0.791218280792236,0.279764555115253,0.478535993522198,0.442743746958372,0.0787202595194299,0,13,0.349615127447722,0.0273033415392995,0,1.17375370197121,1.9669455222364,2.24515378162814,1.14596409532315,371,FALSE
"High","LNP_0261",142.57079558447,0.275622783228755,0.199490545783192,0.491682085008523,0.365913648938807,0.14240426605267,0,13,0.347088608367304,0.0198004142816133,0.0504423495810481,1.17592977671216,2.08387729860817,2.26776643348898,1.04353368111554,372,FALSE
"High","LNP_0416",69.2023318726569,9.18931567575783,0.392073424812406,0.471949613880638,0.344049794220139,0.184000591899223,1,13,0.34542835199727,0.0255172637795704,1.50717717064772,2.85540867816063,2.61617664037168,4.38169147666036,4.88494040617272,373,FALSE
"High","LNP_0288",72.5886432919651,-9.62463565636426,0.319711917545646,0.577437411380961,0.355420694633188,0.0671418939858505,0,13,0.341537938666492,0.034740762989016,0.734572338628646,1.87989294450245,1.93879915816526,2.10155941151824,5.69413296100165,374,FALSE
"High","LNP_0413",71.5172082651407,7.33120359480381,0.345536377467215,0.522843182436784,0.297070798296147,0.18008601926707,0,13,0.340761041696963,0.0202066666303112,1.32032106250798,2.41707754807615,2.48941379141987,4.00356579636345,4.54701313099944,375,FALSE
"High","LNP_0198",115.923032420687,-8.0739777861163,0.143920637387782,0.486916485794607,0.34943284409745,0.163650670107943,0,13,0.34061832243866,0.0269411502802726,0.678037596684452,1.82047290003442,2.03891730224044,2.20548595774504,4.96587226482544,376,FALSE
"High","LNP_0005",144.046728429385,-2.69091460853815,0.43909566309303,0.51229673199313,0.340863490677454,0.146839777329416,0,13,0.340242781993622,0.0154590810946772,0.0363740931832602,1.21827249017598,1.87800746303879,2.07231472495172,2.25159049509265,377,FALSE
"High","LNP_0468",119.120783149265,-7.66344754956663,0.155051195155829,0.524648837229869,0.392055163525517,0.083295999244614,0,13,0.339256843216712,0.0332874807428421,0.616081849171597,1.70990435712121,2.03169187191743,2.13363834016315,4.72305701681328,378,FALSE
"High","LNP_0018",54.2059533530846,5.40409518871456,0.356585055682808,0.500837413895562,0.335845102919535,0.163317483184903,0,13,0.3387311559227,0.0153460417609458,0.907231550696813,2.01575108049368,2.35750505482522,3.48878668773375,3.51206756112357,379,FALSE
"High","LNP_0107",141.443818691187,-7.074358840473,0.339455418754369,0.569578806304054,0.284473505049464,0.145947688646482,1,13,0.335920286035763,0.0266818123899665,0.22496350042859,1.67514974161294,1.92659953392127,2.02112226154326,3.81449310984636,380,FALSE
"High","LNP_0021",138.953931606375,-3.97714951075613,0.284486628137529,0.461117507378365,0.393791746727699,0.145090745893937,0,13,0.335848935326852,0.0203123898760024,0.126939494282629,1.33684217003975,1.93107965342418,2.03925242276433,2.84622632727224,381,FALSE
"High","LNP_0395",60.5417746119201,6.22927315533161,0.284473609738052,0.548722230853197,0.401914159771514,0.0493636093752883,0,13,0.335166285118438,0.0204611197626883,1.1138980018421,2.21131095911187,2.50331935017772,3.76574708652593,3.9309827370206,382,FALSE
"High","LNP_0184",76.5017806086689,7.73132241796702,0.446475652139634,0.447954504289931,0.355642621270804,0.196402874439265,0,13,0.33492863481102,0.0270503395341536,1.39305650200562,2.37677805727216,2.51111298637466,4.11652241881538,4.77234127089601,383,FALSE
"High","LNP_0068",131.238950951956,6.24609657097608,0.154346158541739,0.589306974018127,0.311823030162425,0.0988699958194477,1,13,0.332924124357766,0.0282322964866982,0.959625574990349,2.41144555789297,2.58296352558329,3.87997619705366,3.37394725159549,384,FALSE
"High","LNP_0009",105.143501446582,8.9007020695135,0.126251244731247,0.511316695190678,0.281201998100755,0.207481306708568,1,13,0.332657769189567,0.0322999356044296,1.5074525460407,2.82536899657455,2.74178397507248,4.53158920477833,4.78342103921323,385,FALSE
"High","LNP_0070",93.9831687603146,7.7026530308649,0.324785263556987,0.481334164235505,0.371229606957688,0.147436228806806,0,13,0.33245282338253,0.0256703532118301,1.40988627747375,2.55857257686156,2.63976599544609,4.13371617814089,4.81175508560554,386,FALSE
"High","LNP_0422",114.4240220543,-9.16161003056914,0.332211397401989,0.459097873291055,0.404897766287596,0.136004360421349,0,13,0.331586215855779,0.0286057532910638,0.600128593980288,1.7033334653775,1.89274903522334,2.08841804193037,5.46455950154909,387,FALSE
"High","LNP_0430",136.255189753138,5.69863112643361,0.274159505404532,0.517570974522356,0.350803814426975,0.131625211050669,1,13,0.329577378024597,0.0208872783194991,0.829712224946142,2.20960901112289,2.48843354994256,3.70417687634678,3.21887641782477,388,FALSE
"High","LNP_0087",148.495697998442,-4.36376660596579,0.146232982818037,0.494339868313401,0.320789377279891,0.184870754406708,1,13,0.327501161218424,0.0233022172824258,0,1.51601586634148,2.04639994389217,2.14680323195738,2.50313588700759,389,FALSE
"High","LNP_0277",147.187563567422,-3.36906016804278,0.395060882903636,0.401952054046287,0.434664616682733,0.16338332927098,0,13,0.326174018604274,0.020580076685828,0,1.17071423840586,1.89832357790037,2.05786526811269,2.56661086999972,390,FALSE
"High","LNP_0232",92.8421508753672,7.49764774926007,0.211024032067508,0.439673804053428,0.401661566937856,0.158664629008716,0,13,0.325689681779186,0.0218441762195134,1.28812484630257,2.31832282812172,2.56684846233969,4.04146525408386,4.58330597983025,391,FALSE
"High","LNP_0122",81.9820617092773,7.31001628097147,0.177122250758111,0.438751254257551,0.471351204836693,0.089897540905756,0,13,0.321093558544911,0.0158587147863448,1.30714077729,2.37420709379809,2.62358267794365,4.16539852477568,4.5917734094529,392,FALSE
"High","LNP_0004",138.301740400493,-8.40054175350815,0.441372095514089,0.475258474260364,0.411409125259302,0.113332400480335,1,13,0.320367400785314,0.0265706902135924,0.233851999690028,1.68163808546194,1.9125283432675,2.02920756432296,4.52877970647949,393,FALSE
"High","LNP_0082",116.805558744818,6.25705375801772,0.16877473294735,0.449627949436665,0.471997678371341,0.0783743721919944,0,13,0.318748598088019,0.021744900339624,1.00409517032895,2.12508768229691,2.48028404223814,3.78583868763994,4.09243565421869,394,FALSE
"High","LNP_0099",96.677904156968,7.88669250905514,0.215476043429226,0.50384164287392,0.333593647893113,0.162564709232966,0,13,0.318525992406561,0.0269690654308969,1.3150016930544,2.37241788544279,2.59675814835733,4.13758611858951,4.84508885282435,395,FALSE
"High","LNP_0202",146.235893643461,-4.79735052678734,0.454953901842237,0.402135680643065,0.426047791083068,0.171816528273867,0,13,0.318412713616801,0.0195887169349019,0,1.18828300522841,1.81655814132554,1.96763442559392,3.29183500842479,396,FALSE
"High","LNP_0483",80.7763874297962,8.39696115348488,0.435590807721019,0.446305591772276,0.472528282092147,0.081166126135577,0,13,0.315289808368723,0.0285087308379135,1.34776952161605,2.4235378135374,2.59177689482719,4.22657733148066,5.08282066831314,397,FALSE
"High","LNP_0183",120.829032221809,6.62443957757205,0.371609123796225,0.576043190533146,0.242057778997691,0.181899030469164,0,13,0.314266472222986,0.023186857509119,1.00688581480914,2.08784145319993,2.42945257182773,3.88075460822754,4.25772983613946,398,FALSE
"High","LNP_0362",69.2815946880728,-9.15278642438352,0.163486588001251,0.524609851077692,0.394010793456243,0.0813793554660646,0,13,0.313024379123869,0.0261310843063575,0.589463058836533,1.74336245003272,2.06763300352876,2.22802169757946,5.51320780030194,399,FALSE
"High","LNP_0440",66.116576269269,-9.52622713521123,0.306530429422855,0.499445715557349,0.37975760733045,0.120796677112201,0,13,0.312889377626311,0.0297697325751205,0.490379870091495,1.70724787276516,1.92883988045777,2.10562016753871,5.68740021598738,400,FALSE
"High","LNP_0314",55.5301926331595,7.6826721476391,0.194749038200825,0.486356491291801,0.351529437886456,0.162114070821743,1,13,0.310445110580053,0.0322951649421557,1.07222530004685,2.46482973674105,2.6441835457301,4.23376973337214,4.14051258283355,401,FALSE
"High","LNP_0331",111.723526963033,-9.91786119062454,0.305029988661408,0.588952574780506,0.264714008250371,0.146333416969123,0,13,0.309108592041074,0.0198187742779827,0.530686590888495,1.66214268349466,1.94248866063699,2.17147762395589,5.78723083491683,402,FALSE
"High","LNP_0384",126.919391122647,-7.02812574803829,0.130321143381298,0.468419159474284,0.37064410680533,0.160936733720386,0,13,0.308595740626929,0.0182366565928906,0.361362828975652,1.49904965636164,2.09909824612954,2.19457987775775,4.3755051051734,403,FALSE
"High","LNP_0138",128.628155170009,5.04075082484633,0.215204112511128,0.427690504451281,0.425465668186726,0.146843827361993,0,13,0.308135830279902,0.0216917096095872,0.603035088917342,1.69478376999732,2.31258886176697,3.37232599877213,3.38318980355563,404,FALSE
"High","LNP_0118",145.409123855643,5.09730907157063,0.475108070764691,0.52622508876136,0.307391793346845,0.166383117891795,1,13,0.306918920274385,0.0311013945117435,0.384400387092107,1.82055794001299,2.2930032763327,3.4237269610698,2.81512078492639,405,FALSE
"High","LNP_0304",122.939065191895,-9.06012638937682,0.434664046764374,0.543146504936414,0.392783551680492,0.0640699433830948,0,13,0.306535273625221,0.0192164538545437,0.405262140487316,1.58529904652937,1.92634721928418,2.08042767703052,5.46573212183323,406,FALSE
"High","LNP_0303",127.906588278711,-7.57455891463906,0.317072413116694,0.520533980350668,0.366046965849737,0.113419053799595,0,13,0.305853553894392,0.0219097541602916,0.311569617701701,1.43653239895868,1.96457669944259,2.13194243889637,4.70415356292513,407,FALSE
"High","LNP_0117",104.928465606645,7.83792245201766,0.268724052701145,0.512085490615871,0.410537054443224,0.077377454940905,0,13,0.305436551017759,0.0223628494832432,1.20814141132048,2.32233477499522,2.60269720324255,4.14065013337815,4.87308978473153,408,FALSE
"High","LNP_0262",138.197755930014,-5.27320221997797,0.345981581509113,0.407400421609905,0.485418868404938,0.107180709985157,0,13,0.304715485387021,0.0293015925524831,0.0649461370365505,1.25490848760929,1.96031137489624,2.12123986959297,3.54918496329221,409,FALSE
"High","LNP_0167",124.033436039463,8.71292294468731,0.376395939942449,0.611225949440988,0.271225880562546,0.117548169996466,1,13,0.299888484485963,0.0334364481568758,1.08270344488229,2.49460338109328,2.60694146686412,4.31479176947838,4.67085831799726,410,FALSE
"High","LNP_0458",124.751632218249,-8.77474771346897,0.389942330215126,0.537390808135651,0.297239699188411,0.165369492675938,0,13,0.298277658105198,0.0215581785352903,0.316700381430658,1.4904654845552,1.92058747230687,2.07107276570014,5.34345858518312,411,FALSE
"High","LNP_0224",118.637508200482,7.43997647427022,0.454389940481633,0.48909350987472,0.297097980480186,0.213808509645094,0,13,0.298029397494948,0.0243954676825389,0.982370933897267,2.06988825224425,2.4364402288364,3.98153357784811,4.64364276110397,412,FALSE
"High","LNP_0441",78.2992870779708,9.5177938695997,0.159512633364648,0.494879960790569,0.394004435806761,0.111115603402669,1,13,0.297578368476299,0.0272825251509621,1.40378113173576,2.72226362341627,2.81836339496267,4.78409038677004,5.05892623936264,413,FALSE
"High","LNP_0297",148.214037367143,-7.92576866224408,0.408238818775862,0.53554440484699,0.323019307214847,0.141436287938163,1,13,0.297398143093234,0.0216139933914019,0,1.51910950563913,1.89784895108718,2.07400755749636,4.30583462560335,414,FALSE
"High","LNP_0379",80.8786832727492,7.8342746431008,0.107532863598317,0.63033429306866,0.275395067863976,0.0942706390673639,0,13,0.296626018947869,0.0245755845979971,1.22645984445349,2.31336546619323,2.69996829449516,4.25818629393206,4.82387308764307,415,FALSE
"High","LNP_0260",136.810680688359,-5.92512372881174,0.331032511778176,0.507970867442129,0.388311879008933,0.103717253548938,0,13,0.296308743571896,0.0207345860573648,0.0693851059885106,1.27593936086258,1.97772885393816,2.11203999877461,3.90237463897164,416,FALSE
"High","LNP_0368",51.7765811877325,-7.71491459570825,0.334226841665804,0.499408293956389,0.334519759355514,0.166071946688097,0,13,0.294978370497788,0.017508392464803,0.261133125495119,1.44006968004174,1.98096041942444,2.22703996321154,4.78712912947602,417,FALSE
"High","LNP_0291",79.7741782618687,8.67393041029572,0.426307179033756,0.531240640333026,0.382530370563344,0.0862289891036297,0,13,0.292692222604459,0.0248396186611747,1.24318885899359,2.28655524982097,2.55854748429927,4.39853008941184,5.2614715868865,418,FALSE
"High","LNP_0353",101.507180789486,9.83490470796824,0.152551301755011,0.51910212340221,0.34176766325397,0.13913021334382,1,13,0.292345606286712,0.0297919344380594,1.38563335350901,2.69726465947012,2.80496093738792,4.75532208143325,5.25140435441286,419,FALSE
"High","LNP_0500",128.69273526594,-7.82351853791624,0.275020291563123,0.517795843999975,0.311875833075271,0.170328322924755,0,13,0.290418941682128,0.0251402143788332,0.220806524863576,1.40114636554904,2.00001504011586,2.10127718258201,4.86512778968335,420,FALSE
"High","LNP_0016",139.982497040182,-6.56513188034296,0.40947441579774,0.512785338618472,0.324847477473759,0.162367183907769,0,13,0.289829018681119,0.0249145571288378,0,1.24392318793707,1.91823735085844,2.01574765911573,4.16969198314762,421,FALSE
"High","LNP_0119",108.548335311934,9.58407460246235,0.205794046632946,0.470305722903848,0.401716512932248,0.127977764163904,1,13,0.287312189289576,0.0272367508835942,1.26238664086063,2.61445434949428,2.77315431260315,4.64092964400605,5.10088921302209,422,FALSE
"High","LNP_0128",59.1043999884278,7.00934961438179,0.327335204835981,0.480067614963722,0.429322135179755,0.0906102498565223,0,13,0.286410494308146,0.0252625453427572,0.841538061245659,1.92727502614723,2.47788955201255,3.88616525913322,4.34886201493461,423,FALSE
"High","LNP_0295",125.424740207382,6.02297472301871,0.248197686020285,0.420108178324283,0.407053834085556,0.172837987590161,0,13,0.285203116398673,0.0245339701107869,0.691624368806931,1.83338985046892,2.46184553559423,3.74249205097954,3.92099782720454,424,FALSE
"High","LNP_0250",122.670253901742,8.97263014689088,0.390834588278085,0.502831708876423,0.350128390088762,0.147039901034815,1,13,0.284935503969035,0.0309848264135249,1.05530687389984,2.42249307908169,2.65356843615633,4.39041985372738,4.81158037732174,425,FALSE
"High","LNP_0316",130.281227291562,-7.21592717338353,0.143043532315642,0.491171784152412,0.435552067930225,0.0732761479173632,0,13,0.283663354203118,0.0265616256199095,0.116914121672878,1.30510447537428,2.04150201372741,2.0894108489061,4.47618304009241,426,FALSE
"High","LNP_0240",130.341854202561,-9.97616743203253,0.224467607215047,0.475693001665663,0.374643083133884,0.149663915200454,1,13,0.283460052599508,0.028902037815678,0.15801361108684,1.63824519892794,1.98068381379761,2.16420242486174,5.286899370428,427,FALSE
"High","LNP_0111",143.529980327003,2.59490847587585,0.128914632368833,0.46838988595311,0.377264999556786,0.154345114490104,0,13,0.280751438758169,0.0163589323955967,0,1.22881593263043,2.27519072396603,2.90847696007155,2.19874000360779,428,FALSE
"High","LNP_0032",140.229904511943,3.75215163454413,0.317293159198016,0.512602052182472,0.357786574943764,0.129611372873764,0,13,0.280263016119422,0.0274184000745364,0.0793070919407096,1.29397274083308,2.18697103295974,3.00405807026626,2.77586175472712,429,FALSE
"High","LNP_0220",141.88573481515,-7.84226239658892,0.478559908084571,0.458320785625462,0.377763394492135,0.163915819882403,0,13,0.27950453614065,0.0277484034882065,0,1.17699165107516,1.84695242569024,1.95865552593242,4.78146451866306,430,FALSE
"High","LNP_0085",60.2864644257352,7.47899825684726,0.403734278678894,0.542939193299709,0.336615228777489,0.120445577922802,0,13,0.279148780916059,0.0287635443905928,0.914815319475212,2.00778836193795,2.52246409321024,4.06843666644397,4.67174787168529,431,FALSE
"High","LNP_0272",50.6300783948973,6.26226264983416,0.390091180801392,0.550184906830993,0.337134768959826,0.112680324209181,0,13,0.276366272893913,0.0258871188254408,0.640306767381707,1.88148561978006,2.45325908403324,3.83984010701569,4.0673586484163,432,FALSE
"High","LNP_0248",146.935641113669,-8.62134806346148,0.116851204819977,0.536417109383967,0.399412879102153,0.0641700115138794,1,13,0.276039609237784,0.021215085181182,0,1.54407972470564,2.05383518659441,2.14571711807772,4.63406883289324,433,FALSE
"High","LNP_0132",139.139411714859,6.89669248647988,0.427873007394373,0.49394221554223,0.338020219466188,0.168037564991583,1,13,0.274838674222659,0.02778120006284,0.463945619303225,1.97336674770257,2.41976513801476,3.84769253956791,3.7161494163072,434,FALSE
"High","LNP_0399",61.791384126991,-8.98239772766829,0.121303774602711,0.429607762618918,0.43072407169598,0.139668165685102,0,13,0.273409719981263,0.0258986535380131,0.272274447768303,1.4178339699728,2.0591899608677,2.23570185288952,5.41632507426453,435,FALSE
"High","LNP_0326",53.3727772999555,-8.48285739310086,0.253751409053803,0.587060896724015,0.304812507609256,0.108126595666729,0,13,0.271475301424554,0.0275646176315366,0.137820987712008,1.3201710531298,2.00949645349709,2.10499785866601,5.15874548555609,436,FALSE
"High","LNP_0173",136.364411143586,-8.27444213442504,0.359422539453954,0.440578513879859,0.351571250155847,0.207850235964294,0,13,0.269783342171451,0.0199331186660915,0,1.24051812028718,1.899739031943,2.0520953666195,4.99418399662999,437,FALSE
"High","LNP_0445",136.646776320413,-8.14148359000683,0.395803288649768,0.52784045790512,0.364193918354164,0.107965623740716,0,13,0.268608427755067,0.0261069968731848,0,1.1941891424694,1.91695547659742,2.0553181293979,4.90633947878245,438,FALSE
"High","LNP_0412",133.156859804876,-8.95602768287063,0.468801841884851,0.495458933389386,0.388267551279432,0.116273515331182,0,13,0.266048695200015,0.017829821027137,0,1.1739531196029,1.81948360806598,2.01900534459414,5.33311999734332,439,FALSE
"High","LNP_0439",59.9445823347196,7.39412140566856,0.362653068359941,0.551493517734522,0.342859771959049,0.105646710306429,0,13,0.265045710765686,0.0335378879086792,0.844528361800895,1.96813862737866,2.56822295545767,4.20590615301533,4.59100473179985,440,FALSE
"High","LNP_0425",139.111431245692,3.95893156994134,0.285079536587,0.483107628328623,0.365495996982368,0.151396374689009,0,13,0.26421875594792,0.0262781298926793,0.133287926794716,1.30157806420419,2.3211380169141,3.25753711485998,2.88645853043965,441,FALSE
"High","LNP_0088",139.305111439899,3.33410315681249,0.111734645999968,0.418897211472726,0.419237391765336,0.161865396761938,0,13,0.264177401033268,0.0176221456859293,0.0234097192992986,1.22759741551,2.35870014416855,3.05390785967345,2.50545594773824,442,FALSE
"High","LNP_0075",97.5316574098542,8.99170645978302,0.356059394590557,0.441662347790386,0.474988641195986,0.0833490110136278,0,13,0.261927028132332,0.0312034719828121,1.092502946487,2.14968311630053,2.62262458466232,4.46117766300785,5.44055280105896,443,FALSE
"High","LNP_0054",62.189925997518,7.76110380887985,0.315764293074608,0.532278847052711,0.335012637484101,0.132708515463188,0,13,0.261922384826332,0.0264109084360666,0.880637362371636,1.99887121763743,2.61221772018276,4.2047407521769,4.76856299698174,444,FALSE
"High","LNP_0478",50.0465349061415,-9.86003091093153,0.499809591006488,0.547913910838948,0.361295070298924,0.0907910188621282,0,13,0.255239615199356,0.0266120564871358,0,1.21739626500152,1.85487697562492,1.96045373642281,5.81457759135625,445,FALSE
"High","LNP_0340",147.785340482369,-8.05521088652313,0.313903618790209,0.471053924822808,0.375542756084962,0.153403319092229,0,13,0.254127818854928,0.0189579397159228,0,1.19440928702559,2.05300248666192,2.16377794076837,4.92558307695659,446,FALSE
"High","LNP_0046",63.880606344901,9.28305140230805,0.130344333872199,0.404419268399769,0.415998180820422,0.17958255077981,1,13,0.252499549827469,0.0280989010359721,1.01142638045057,2.36128156492604,2.8525146728244,4.72258198018544,4.87195393222199,447,FALSE
"High","LNP_0024",149.42697766237,-9.25260070245713,0.257903594337404,0.555807343269417,0.350995390413906,0.0931972663166776,0,13,0.250039380635442,0.0211626426834337,0,1.21622627359457,1.9636508397207,2.09159686866627,5.50740993960625,448,FALSE
"High","LNP_0230",141.568353842013,-9.5429063308984,0.312374293524772,0.529626413328697,0.380515745713803,0.0898578409574997,0,13,0.249986810169829,0.0157803553163913,0,1.19161825935246,1.92540344832227,2.03313665917843,5.66711658138251,449,FALSE
"High","LNP_0454",55.819179629907,-9.12066749297082,0.146597174741328,0.46276167792398,0.449145121518902,0.0880932005571174,0,13,0.249817751790997,0.0228668507559176,0.0403668912571003,1.29140761308288,2.03711113691393,2.17043679421011,5.45669862804349,450,FALSE
"High","LNP_0491",147.143806680106,-8.25561396311969,0.105412250943482,0.464989156910488,0.397583928883304,0.137426914206207,0,13,0.249331667010398,0.0165047258528582,0,1.15506878237468,2.0488450657889,2.2172463905822,4.99792106001549,451,FALSE
"High","LNP_0145",134.2729318887,-8.19355831481516,0.186873513180763,0.494970350068393,0.297477564400422,0.207552085531185,0,13,0.249032390163955,0.0177029816717309,0,1.16365847969994,2.04817868710226,2.22027608240901,5.02256539930697,452,FALSE
"High","LNP_0222",146.110479370691,4.35769093222916,0.308820098917931,0.501181813474814,0.424667893029858,0.074150293495328,0,13,0.247931738491688,0.0212936549732189,0,1.22716994823843,2.28108950088945,3.18059651144006,3.1572782657983,453,FALSE
"High","LNP_0181",133.976776478812,4.67495516408235,0.100991524104029,0.422734369150507,0.460611993543816,0.116653637305677,0,13,0.247857400420722,0.0261093995512441,0.228455764688079,1.35653297613624,2.46550911319008,3.45925870153329,3.28065704144478,454,FALSE
"High","LNP_0408",58.2502745790407,8.0672457581386,0.479226758517325,0.520048761372662,0.37298111705139,0.106970121575947,0,13,0.247667877950745,0.0205077416528774,0.722331080669175,1.84606891057285,2.48410582508589,4.17977079269653,4.93967020382068,455,FALSE
"High","LNP_0249",146.739837061614,3.90041394624859,0.176286982186139,0.601514848688931,0.319953632961117,0.0785315183499519,0,13,0.246614343334371,0.031571314721379,0,1.169291976201,2.35658254362737,3.21342535918424,2.83271546388178,456,FALSE
"High","LNP_0185",109.434319403954,9.05289147980511,0.419878846220672,0.470242062932102,0.429299686561293,0.100458250506605,0,13,0.245700696577755,0.0264634303972024,0.900630315993319,1.97143360631313,2.57768494792121,4.35623368246904,5.3683531468004,457,FALSE
"High","LNP_0157",107.193531398661,8.18293008953333,0.126323328446597,0.46022383499512,0.413415539191818,0.126360625813062,0,13,0.242959570046766,0.0307945957499602,0.868839796269139,1.95594285423442,2.708472957924,4.29735850088088,5.00152114805402,458,FALSE
"High","LNP_0453",74.0530701586977,9.1315952828154,0.385431124735624,0.468765485926017,0.322169506291227,0.209065007782756,0,13,0.241949379753735,0.0237486807942039,0.909690782743529,2.00280542474271,2.59076280623809,4.42076486209772,5.4808903666459,459,FALSE
"High","LNP_0341",91.4735334459692,9.24842642154545,0.220894104614854,0.467141744651802,0.408198096619779,0.124660158728419,0,13,0.239867577258165,0.0224580943373139,0.982296218062155,2.08778351742216,2.71316892077432,4.53986446337135,5.43564671082666,460,FALSE
"High","LNP_0377",127.459154208191,-9.73917940631509,0.249592845514417,0.459504963623205,0.4405050964425,0.0999899399342949,0,13,0.238219392114937,0.022128077560273,0,1.21636528654506,2.0114370445997,2.14760304844885,5.76594170619287,461,FALSE
"High","LNP_0330",141.506376164034,4.67904297634959,0.356589280255139,0.537120563365222,0.357269476112475,0.105609960522303,0,13,0.237780076076882,0.0227206776663991,0.0134141384841576,1.19308370831721,2.29985693675722,3.37126702563781,3.25249206096404,462,FALSE
"High","LNP_0472",132.203007116914,-9.07946902792901,0.126229960471392,0.591932171634247,0.295921664038959,0.112146164326794,0,13,0.237493213946822,0.020254922683999,0,1.20930599834077,2.08374804947415,2.22325231064374,5.45489020207885,463,FALSE
"High","LNP_0034",129.546741768718,6.32956277579069,0.152115254756063,0.519415185285425,0.337358332467505,0.143226482247071,0,13,0.236490503405755,0.030802179258258,0.369000950869025,1.5564574770655,2.49644164797321,3.8192600906906,4.0292382070759,464,FALSE
"High","LNP_0373",136.648331466131,5.23970646318048,0.262216608878225,0.545164577942171,0.385605002982355,0.0692304190754742,0,13,0.23296418701531,0.0247532532154598,0.127594235505956,1.28678189382925,2.38280937196811,3.55607345781692,3.52649390823057,465,FALSE
"High","LNP_0352",146.746949432418,4.5279777655378,0.101936695817858,0.527100177174924,0.388059562011658,0.0848402608134186,0,13,0.229597252201404,0.0221947416429538,0,1.1530194930681,2.38059303632344,3.40604705344614,3.16913075208032,466,FALSE
"High","LNP_0306",98.0910829966888,9.37282335944474,0.322045522741973,0.457991957416606,0.363921391021719,0.178086651561675,0,13,0.227828504995848,0.0208376422540141,0.900967564807103,2.01225235143112,2.68171639025072,4.62755974662249,5.47896554195731,467,FALSE
"High","LNP_0290",117.028203955851,8.30545251257718,0.305986253917217,0.507374677996981,0.324397207414035,0.168228114588984,0,13,0.227368975167547,0.0217053823324444,0.679428761567308,1.81546831018737,2.62168724256452,4.22253447064349,5.06734118242824,468,FALSE
"High","LNP_0121",114.789347932674,8.06801769416779,0.180873827077448,0.360817133938341,0.447702518798985,0.191480347262674,0,13,0.222531547109264,0.0277784947045424,0.636805161744357,1.7857751654167,2.66132857181614,4.26457729525991,4.8745768953432,469,FALSE
"High","LNP_0496",149.294401612133,6.59247757401317,0.424804697744548,0.539486180355676,0.394128145777187,0.0663856738671364,1,13,0.214099604478559,0.0209611833888248,0,1.52939881557934,2.45597644812379,3.85968619033212,3.58843518451578,470,FALSE
"High","LNP_0093",84.3516472261399,9.38077727332711,0.146134963817894,0.553887788344413,0.290459128924618,0.155653082730969,0,13,0.213116553737547,0.0256030202778097,0.900897024972919,1.97358276033326,2.81600725782354,4.63461483102827,5.59447508183769,471,FALSE
"High","LNP_0435",73.4819675795734,9.15339484810829,0.254770278465003,0.458820126352804,0.334350291108119,0.206829582539077,0,13,0.210643461038782,0.0342887951572571,0.777818287638166,1.87958219997094,2.70480166828285,4.6208975608761,5.44049577387477,472,FALSE
"High","LNP_0106",139.035022212192,6.02859167382121,0.311762302555144,0.436096103141122,0.474986231997217,0.0889176648616612,0,13,0.205482304325498,0.023406033749977,0.00399247621428152,1.25234757718189,2.4213525023117,3.65897619878382,3.87068724002359,473,FALSE
"High","LNP_0477",112.714618444443,8.96237675566226,0.288001058809459,0.392232738003467,0.406696385710438,0.201070876286095,0,13,0.202796530677774,0.0231431219521108,0.641774379643031,1.75675434982144,2.67521002018675,4.42083485931498,5.40008269967614,474,FALSE
"High","LNP_0029",78.915973729454,9.78156541474164,0.207521379925311,0.524799096430819,0.342295895757037,0.132905007812144,0,13,0.192210343591922,0.0254729500012949,0.768145310573774,1.9077569988845,2.81149269756974,4.66760577602693,5.82688650039639,475,FALSE
"High","LNP_0020",145.450364914723,6.30162990186363,0.211689524259418,0.531837160644021,0.335134266593741,0.133028572762238,0,13,0.189736760713871,0.0245016452565601,0,1.16585520856737,2.47769174835886,3.81512673254081,3.96960096886877,476,FALSE
"High","LNP_0139",147.98219173681,6.37910766527057,0.3126733308658,0.391294316594983,0.457604352498256,0.151101330906761,0,13,0.189716904184326,0.0195170537720359,0,1.14977357715934,2.45016994626943,3.80416852882305,4.04497174182191,477,FALSE
"High","LNP_0400",149.123655585572,5.95805874560028,0.194879167340696,0.495705309257185,0.440676854315753,0.063617836427062,0,13,0.188492945537597,0.0180493370912025,0,1.18736060361257,2.52876499263925,3.81680135436965,3.89313623548417,478,FALSE
"High","LNP_0234",55.8478488586843,8.48957973532379,0.335482510644943,0.542047779237471,0.352215436388699,0.105736784373831,0,13,0.17947685096219,0.026066055561858,0.39049277874492,1.55344429519415,2.67492692048664,4.36434268921085,5.14777857148192,479,FALSE
"High","LNP_0431",145.310121378861,7.73725143168122,0.44788828631863,0.480002041810428,0.407452038502435,0.112545919687137,0,13,0.165192404194516,0.0211517628700264,0,1.2552486873041,2.47805248108147,4.07945470519132,4.76931463851532,480,FALSE
"High","LNP_0357",116.877151746303,8.97650501225144,0.178662704490125,0.613773740034432,0.26414842671366,0.122077833251908,0,13,0.163711004624546,0.0146800491345163,0.487935179792843,1.59833481165254,2.84106015965704,4.6183035359943,5.37784133625992,481,FALSE
