"lnp_id","size_nm","charge_mV","peg_mol_percent","ionizable_lipid_fraction","cholesterol_fraction","helper_lipid_fraction","targeting_ligand","n_records","mean_safety_score","sd_safety_score","mean_delivery","mean_adaptive_activation","mean_innate_activation","mean_cytokine_burden","mean_off_target_activation","sbd_rank","pareto_optimal"
"LNP_0455",73.6619742121547,-2.55684514530003,0.330048247333616,0.482610253342971,0.425141410073868,0.0922483365831605,0,200,0.649257843257177,0.0365142093609222,2.02623152241378,3.04437638645653,1.50460240797341,1.63172748479918,1.89106016058238,111,FALSE
"LNP_0372",84.2808801680803,-6.6046189982444,0.173560775537044,0.582843659961437,0.348951080042408,0.0682052599961544,1,200,0.649230359688466,0.0376794844270703,2.26009768014597,3.55781099626992,1.58742339974685,1.67792829062973,3.30468090242115,112,FALSE
"LNP_0390",71.0487079108134,-5.54237366188318,0.193959840293974,0.467530058470566,0.366288509898446,0.166181431630987,1,200,0.649172262213221,0.0374039009083158,2.16469154195902,3.47508153044351,1.59684940447016,1.6846955679546,2.77194301634714,113,FALSE
"LNP_0358",91.8915896909311,-7.59637024719268,0.425869579426944,0.471025654375477,0.32303397186072,0.205940373763804,1,200,0.649151708404597,0.0393473699261956,2.25225524010344,3.53698864801074,1.4649676426619,1.55939170438823,3.78803513985125,114,FALSE
"LNP_0388",78.2218417385593,-4.04553843662143,0.447812916617841,0.490429386505854,0.447633085021398,0.0619375284727476,0,200,0.647775209821805,0.0409372259128313,2.08453123190002,3.11390069827191,1.43147392181337,1.54458512044597,2.63362450596237,115,FALSE
"LNP_0336",99.2566547822207,1.44147441256791,0.168147592246532,0.5367995105976,0.33118105993087,0.13201942947153,0,200,0.643906257067841,0.0365963511023813,2.1164771188139,3.11676407065165,1.71983944349345,2.06260934965058,1.31594024878064,116,FALSE
"LNP_0002",128.830513544381,-2.67117110081017,0.337546773068607,0.581982767426778,0.271887125956868,0.146130106616354,1,200,0.64361220539198,0.0383582833080514,1.78162985435467,3.11775370831171,1.5142548405925,1.59797421191174,1.34074938907631,117,FALSE
"LNP_0270",100.281304563396,3.06855640839785,0.489121403731406,0.568568659413042,0.297226025512115,0.134205315074844,0,200,0.642867541026368,0.0359844363606779,2.29692803454011,3.28303225144273,1.66228559716983,2.34297846761198,2.12080204595071,118,FALSE
"LNP_0308",50.8215519832447,-0.443559405393898,0.154600919689983,0.464779521750471,0.360379307962174,0.174841170287356,1,200,0.64223539236158,0.0399956434022349,1.6456246206868,2.99535003760458,1.62283754629582,1.68562363468948,0.222681450419937,119,FALSE
"LNP_0444",66.5520911104977,-1.64890080224723,0.299343597050756,0.616898733092401,0.312095598830282,0.0710056680773177,0,200,0.642180282119891,0.0363763079485607,1.90513328182063,2.92144878507549,1.53770592057223,1.61173727594323,1.44307877918698,120,FALSE
"LNP_0490",133.440097793937,-1.33629718795419,0.432293624896556,0.432980786137072,0.410577431693677,0.156441782169251,1,200,0.638835646952475,0.0379319545012271,1.5692335878442,2.9244815769753,1.44807604856591,1.57472682437187,0.655724907916613,121,TRUE
"LNP_0001",78.7577520124614,-2.92787848040462,0.20944909369573,0.559619866838329,0.26993054893898,0.170449584222691,0,200,0.638283791957651,0.0394289987264687,2.03654752101186,3.05466522044518,1.58381301710818,1.68286283389224,2.07807387220111,122,FALSE
"LNP_0396",73.95946290344,5.18333604093641,0.420740748662502,0.467512104139958,0.428876971356799,0.103610924503243,1,200,0.636354699700711,0.0390198694836569,2.50322941431726,3.77229946129866,1.8566196796193,2.93080413097721,2.58133688928779,123,FALSE
"LNP_0257",66.8060810538009,-0.114152762107551,0.133024424221367,0.565081849911274,0.368137359295024,0.066780790793703,0,200,0.633370408860011,0.037445401645247,1.76475262127773,2.80711744155793,1.63146638347568,1.7051963332138,0.665235812337488,124,FALSE
"LNP_0235",76.0856857057661,-6.55549807939678,0.199873880296946,0.538565951382326,0.298818077233221,0.162615971384453,1,200,0.633145025562738,0.0364439901425099,2.13838395468067,3.43889968379857,1.58938011116584,1.69161245775927,3.28299042938612,125,FALSE
"LNP_0404",107.630183757283,1.67125726584345,0.298847443703562,0.519297483502916,0.39611525807244,0.0845872584246436,0,200,0.632968215397799,0.0396548437106174,2.0260599875397,3.04867246087463,1.67397712004016,2.07270911071371,1.4415126283712,126,FALSE
"LNP_0123",80.7720010867342,5.50815182738006,0.387444698065519,0.476860141809922,0.397488630440793,0.125651227749285,1,200,0.632782176516351,0.0392491743940115,2.56066928348001,3.80799344140118,1.90028564391311,3.02231110955846,2.74298167301664,127,FALSE
"LNP_0355",112.190229515545,0.0887962197884917,0.136851780768484,0.487669471022092,0.344405090553548,0.16792543842436,0,200,0.632362187559144,0.037953189318727,1.75566551764465,2.78349978753258,1.61948275079976,1.72454939702068,0.644896437743996,128,FALSE
"LNP_0253",109.304565167986,-6.81129039730877,0.327090466301888,0.570606646005887,0.361032783627409,0.0683605703667033,1,200,0.631098813874031,0.0352593984234029,2.09334580831399,3.40358477078561,1.52507415132478,1.64507144324081,3.40354529539453,129,FALSE
"LNP_0371",92.1844950178638,-7.18707621097565,0.235688601993024,0.423625064672124,0.428774424142699,0.147600511185177,1,200,0.629539050428048,0.0369923877560044,2.14647251201739,3.45436125707345,1.5717176928182,1.66110185576092,3.58317037944029,130,FALSE
"LNP_0279",57.4384513311088,2.70735153928399,0.224411362316459,0.558928414033196,0.367449797061879,0.0736217889049252,1,200,0.628391405694579,0.0373426763594755,2.03026591371629,3.34574598517712,1.7964230025386,2.3639096336307,1.36573912388689,131,FALSE
"LNP_0176",111.801787326112,1.74556248355657,0.319199548754841,0.620558547381224,0.313916978688472,0.0655244739303036,0,200,0.625449595733978,0.0381169975747448,1.96067523892242,2.98074060531935,1.65438568883369,2.05979166087195,1.46930284835785,132,FALSE
"LNP_0251",75.7216746453196,-4.44461365230381,0.430676020123065,0.493130659970418,0.373706285799071,0.133163054230511,0,200,0.625426816050726,0.0395948887076344,1.96816900044486,2.99062844022925,1.44515802914241,1.56579141724337,2.83404764312783,133,FALSE
"LNP_0044",86.884545092471,-4.46289855055511,0.308505705185235,0.462926571159543,0.381640265519021,0.155433163321436,0,200,0.622569116608856,0.0396133842589761,2.00246177086906,3.02157016765918,1.52390110839112,1.60400302040129,2.83213595365712,134,FALSE
"LNP_0239",65.2887222822756,-3.55228896252811,0.475608495529741,0.590972166269939,0.255762307438023,0.153265526292038,0,200,0.622230435147565,0.0380342011946992,1.8455417679566,2.87108197104587,1.42808869537577,1.53989801451789,2.39320685183225,135,FALSE
"LNP_0329",83.8391283759847,-3.20888971909881,0.104901849664748,0.544062459195528,0.309194064410752,0.14674347639372,0,200,0.621778294922488,0.0391522608223819,1.98571498061611,3.00706486569006,1.64662981841394,1.74014000926307,2.2086991643631,136,FALSE
"LNP_0200",107.286705821753,-2.88476868532598,0.254079437162727,0.45601612637294,0.316697875346611,0.227285998280449,0,200,0.621730416586333,0.0392608845188445,1.88687753697364,2.89754109811757,1.55586333594446,1.65482662503325,2.05675887554896,137,FALSE
"LNP_0050",135.782771534286,-2.29652790818363,0.497046269476414,0.5829056961992,0.339324719856376,0.0777695839444234,1,200,0.621530459725956,0.0387466368018679,1.49033166279772,2.8557651641545,1.40342962328759,1.54168979686221,1.13782309568639,138,TRUE
"LNP_0365",86.3300543511286,2.35852246638387,0.193398210033774,0.487781626853553,0.355636015533893,0.156582357612553,0,200,0.621184605938302,0.0377956964775737,2.11834219302392,3.12175850985784,1.77843293624962,2.27487391241898,1.7930599782764,139,FALSE
"LNP_0383",87.2709394432604,3.50724762305617,0.452969211526215,0.409844140525844,0.415664576052503,0.174491283421652,0,200,0.620950543163132,0.0384955404801363,2.23292325023867,3.21737526945275,1.70871060544166,2.47125841398577,2.35018573358887,140,FALSE
"LNP_0063",88.3969637798145,5.38571077398956,0.222524503525347,0.530603964549899,0.357634712586137,0.111761322863964,1,200,0.618348553081902,0.0364603157930915,2.52341009488482,3.80055996530937,2.01909233360389,3.08949882199061,2.7170719872639,141,FALSE
"LNP_0337",119.737376621924,4.07625900115818,0.3860321986489,0.537508499452362,0.281523965854169,0.180967534693469,1,200,0.618002162118844,0.0391125744117417,2.16939336609821,3.46079094784238,1.8048659964468,2.67114160815129,2.06864129804748,142,FALSE
"LNP_0095",82.0373242488131,-8.2327339798212,0.395499416813254,0.52494982877831,0.379286939935796,0.0957632312858943,1,200,0.617988863816934,0.040338667108723,2.06812860163418,3.38518432316114,1.46487986586244,1.56196796509322,4.11539676797318,143,FALSE
"LNP_0322",79.5895455405116,-3.77458381932229,0.235101122874767,0.493402656238745,0.388565883111519,0.118031460649735,0,200,0.617291465390761,0.03824909072402,1.94960622827308,2.96052672397884,1.57847365896968,1.66847356850963,2.4896117739201,144,FALSE
"LNP_0110",64.7094690939412,-2.51661224290729,0.364212920516729,0.461986430140889,0.412676152199454,0.125337417659658,0,200,0.616310355728606,0.0393074884420289,1.74305709341186,2.78371884869175,1.48797933462769,1.59575861564381,1.84140364198826,145,FALSE
"LNP_0247",89.8939824663103,5.90844040736556,0.328285277355462,0.582921515411359,0.352219026252407,0.0648594583362341,1,200,0.61617315419729,0.0389996774939168,2.56461110735173,3.80339548301422,1.98668629268961,3.17897034292403,2.94828003935584,146,FALSE
"LNP_0194",111.999331018887,-7.19792900141329,0.406466611474752,0.497815466110091,0.381709763201996,0.120474770687914,1,200,0.615723686432131,0.0364743429866036,1.95381317842639,3.27755636073652,1.46367594097662,1.56335363744006,3.60111398699668,147,FALSE
"LNP_0236",89.7151953307912,-3.68374421726912,0.117246912326664,0.519105619516955,0.35612072567371,0.124773654809336,0,200,0.615398298624396,0.0376045220651918,1.96215884876362,2.9823530037601,1.63184512626457,1.69914654003392,2.44143487839779,148,FALSE
"LNP_0226",89.5220134640113,5.12406702619046,0.116152305249125,0.553237212885416,0.258270141956793,0.188492645157791,1,200,0.615303006717315,0.0382136168522902,2.49370160855009,3.7437850468684,2.04676575294639,3.07405064453763,2.56874324692773,149,FALSE
"LNP_0033",119.070527842268,-1.05926010292023,0.279028056468815,0.526103895980711,0.336834552725656,0.137061551293632,0,200,0.614025317053984,0.0385759106136729,1.61219443577936,2.67754273882626,1.53345036913826,1.59929217627181,1.11818873288266,150,FALSE
"LNP_0323",64.7048324579373,2.11173682939261,0.466514343209565,0.440661798127747,0.37611804923628,0.183220152635972,0,200,0.613579079316402,0.0393239519133316,1.8694717908612,2.8870422899531,1.58331022524393,2.08012480468765,1.65317200338213,151,FALSE
"LNP_0211",98.204260552302,2.61547197122127,0.266618938092142,0.443404635241157,0.348146697846554,0.20844866691229,0,200,0.613432444903381,0.0391553804632491,2.09201699582433,3.08352386638184,1.76869964965908,2.32575632747023,1.91040100184883,152,FALSE
"LNP_0090",67.5052650272846,1.65479473304003,0.292050574626774,0.509572563725722,0.364921802242281,0.125505634031997,0,200,0.612499320934057,0.0396939596826645,1.86676676713389,2.89674728388655,1.67145897677023,2.0783004864181,1.4279077798015,153,FALSE
"LNP_0499",118.632494681515,4.19159709475935,0.358414888102561,0.476205595470471,0.401908567452223,0.121885837077307,1,200,0.612265480025166,0.04004281841743,2.15164872762552,3.45884920863151,1.82357070503409,2.71352729044339,2.11798421200484,154,FALSE
"LNP_0177",87.2238060226664,6.13388859201223,0.388020183146,0.529130848651279,0.346890109531985,0.123979041816737,1,200,0.611461883584215,0.0373154063910576,2.53488542678983,3.80469665191732,1.9626040094067,3.19995415638877,3.07956071915672,155,FALSE
"LNP_0216",120.085308747366,-2.31086768675596,0.425467345770448,0.562148730635013,0.2594447385601,0.178406530804887,0,200,0.61083492299674,0.0378153762176257,1.65864911978584,2.71934768180017,1.46178795631586,1.57004926836137,1.75797411883833,156,FALSE
"LNP_0231",111.835122737102,-1.66170900687575,0.101855260320008,0.5333098097568,0.364413687650513,0.102276502592688,0,200,0.608097537940537,0.0389931135844933,1.72874303814943,2.77963188932614,1.64884351835942,1.73039559968406,1.43000248414295,157,FALSE
"LNP_0289",55.462910910137,-4.33734605554491,0.238450817577541,0.490026566122159,0.351761705118817,0.158211728759025,1,200,0.607950967894723,0.0401575908359836,1.7111623313714,3.06251213470102,1.57531109800027,1.65144177488677,2.17947854021126,158,FALSE
"LNP_0276",123.518430581316,-4.98442932032049,0.321825271844864,0.427752623829865,0.406953778877659,0.165293597292476,1,200,0.607144278856119,0.0374803022865944,1.7172939897548,3.05655637312826,1.5124637950606,1.60127930598709,2.49069694504673,159,FALSE
"LNP_0325",60.3806688217446,4.86409830395132,0.490146005246788,0.540164965245126,0.38391429269259,0.0759207420622838,1,200,0.606308898171017,0.0405780742368404,2.16577256013541,3.45140391391044,1.78422014735685,2.78464010340447,2.43150418172281,160,FALSE
"LNP_0003",90.89769218117,-4.25799738615751,0.164073925372213,0.513411001439341,0.309582303117868,0.17700669544279,0,200,0.60509100529614,0.0386414718979042,1.93756996243795,2.95170680334289,1.62078521868739,1.70721178798432,2.74387552275111,161,FALSE
"LNP_0146",73.1161782052368,2.51487274188548,0.262250106688589,0.570819618744869,0.263329327633115,0.165851053622016,0,200,0.604802824034682,0.040037009287501,1.9946385332012,3.0187555960724,1.75060979782886,2.31231510259711,1.86476848526352,162,FALSE
"LNP_0052",94.2200074205175,-5.90122594032437,0.430686196126044,0.520627549686695,0.376806109422513,0.102566340890792,0,200,0.602186664893898,0.0361086428794532,1.92388271443139,2.93681471994799,1.44912123626647,1.54497999920051,3.54430957441625,163,FALSE
"LNP_0474",125.588725972921,-4.61183105129749,0.258372636139393,0.53075796171385,0.40186559458671,0.06737644369944,1,200,0.600245383488132,0.0402492052811491,1.66142287420984,3.00994857140004,1.5467219375097,1.65095808241277,2.31109598481122,164,FALSE
"LNP_0149",74.5723678031936,-3.98964777588844,0.231295465677977,0.465961151375302,0.391401758424996,0.142637090199703,0,200,0.599273776980257,0.0398119817996193,1.80693921480203,2.85254561590089,1.55835697621712,1.65560134087873,2.5916197902515,165,FALSE
"LNP_0299",59.9041829351336,-2.77067558839917,0.435562399309129,0.516768650223493,0.387085985139683,0.0961453646368242,0,200,0.599263352603775,0.0347648339402522,1.60508048354272,2.66853513465045,1.45114068302135,1.55960885590873,1.99307351642689,166,FALSE
"LNP_0473",92.7428280701861,6.39689335599542,0.393215997330844,0.527944754910154,0.368251442807204,0.103803802282642,1,200,0.598759923942334,0.0365635009680563,2.49128496553668,3.75747156823491,1.98225933390003,3.26995764284112,3.20140751883327,167,FALSE
"LNP_0273",57.2057123994455,3.5178000247106,0.281482556648552,0.485600254073133,0.368836179184451,0.145563566742416,1,200,0.598012877792181,0.036903962039239,1.94207252233869,3.26014952847349,1.82453946021454,2.57842018265735,1.75990950781564,168,FALSE
"LNP_0402",63.7067471398041,0.85196740925312,0.192261440306902,0.452679079694904,0.402329102649584,0.144991817655512,0,200,0.59780253385668,0.0392239669727364,1.63776089551319,2.6916226946635,1.67251407682917,1.91895990000665,1.0364054476934,169,FALSE
"LNP_0097",128.229430131614,0.167412594892085,0.496982123423368,0.468883084273227,0.416302698395389,0.114814217331384,0,200,0.597545088692483,0.0369483895600958,1.3135836600145,2.39668064273363,1.40529222308738,1.55027492705478,0.672001740743954,170,TRUE
"LNP_0214",117.437638808042,4.58721862640232,0.30315026845783,0.603630409775893,0.288552105875379,0.107817484348728,1,200,0.5973723940494,0.0380272915163378,2.1491547496397,3.45530620167019,1.89821920822207,2.83734025780932,2.31155514894514,171,FALSE
"LNP_0169",91.274611861445,2.94114700052887,0.159764998219907,0.468484509790862,0.409996032057004,0.121519458152134,0,200,0.596745531991977,0.0389953623524313,2.05389980356498,3.07300184253498,1.83570616562878,2.45122554940942,2.05385238675739,172,FALSE
"LNP_0292",60.0721582304686,0.850632274523377,0.310509027726948,0.394722221137719,0.473398704078913,0.131879074783368,0,200,0.596215723619236,0.039217808127301,1.54774566408063,2.60235642597733,1.57736147541109,1.8280562229351,1.03568431602154,173,FALSE
"LNP_0313",121.327900071628,-2.73476866539568,0.43847830304876,0.532550370470338,0.314375241203624,0.153074388326038,0,200,0.595864014880854,0.0384501239180495,1.56776049815894,2.63089302568957,1.44151073776392,1.55393530318806,1.96715201586531,174,FALSE
"LNP_0287",56.4928299980238,-5.93165796715766,0.394223361462355,0.52156188037499,0.315388153447253,0.163049966177757,1,200,0.595613737184203,0.0387570389098314,1.69198069646794,3.04628370247559,1.4801461332223,1.5823886161824,2.97750196735659,175,FALSE
"LNP_0175",116.828464972787,-1.59130197949708,0.186664855573326,0.457978931265151,0.47227188358147,0.0697491851533791,0,200,0.594839844571938,0.0379425419966471,1.58080792687089,2.63300644100039,1.60091304478167,1.68122308202886,1.38906771055635,176,FALSE
"LNP_0026",120.853046816774,3.58026831410825,0.227425237558782,0.416826286382332,0.353930556983544,0.229243156634124,1,200,0.594788439725628,0.0377561536808944,1.96008929996461,3.27559347084628,1.87011726003193,2.62283445617236,1.78230775109905,177,FALSE
"LNP_0073",121.018240135163,1.74922734033316,0.451216709893197,0.532364673457277,0.361220738488052,0.106414588054672,0,200,0.593693919418135,0.0370392779461609,1.65334126464165,2.69427639641184,1.57258526664774,2.00238771388216,1.47118903337516,178,FALSE
"LNP_0266",107.651902129874,-7.1169536979869,0.126224283408374,0.620402539709337,0.263498981637073,0.11609847865359,1,200,0.59332756768735,0.0359389376724594,1.91281015632411,3.21488004616515,1.62291081651973,1.7177181513277,3.55094197748722,179,FALSE
"LNP_0367",69.3378679919988,-6.85409426689148,0.163768534734845,0.49517163582014,0.343134401933652,0.161693962246208,1,200,0.591770704355596,0.0391397427589031,1.84251706862583,3.17559092918056,1.59916582862229,1.66838640494276,3.42583957343016,180,FALSE
"LNP_0448",64.7084108553827,-3.16371111664921,0.276992773357779,0.554915681635508,0.281882531881815,0.163201786482678,0,200,0.591463345722193,0.0371281412385644,1.66127437257365,2.7040880330905,1.55194592281343,1.62617050831647,2.17595559955343,181,FALSE
"LNP_0256",128.529167128727,-0.203258967958391,0.446386833209544,0.534710248666578,0.334627889566723,0.130661861766699,0,200,0.591058506345826,0.0391061154766039,1.27553056631213,2.36644902188473,1.42780932437801,1.53037046704544,0.69968279073637,182,TRUE
"LNP_0460",62.4742088606581,-1.48189731873572,0.147535428311676,0.491572409407605,0.43001771642779,0.0784098741646055,0,200,0.590437443952557,0.0389879689349992,1.54856238024395,2.60249672328918,1.61099555695636,1.6993127493608,1.34128190845133,183,FALSE
"LNP_0012",95.3334156190977,-8.34937636740506,0.236373748071492,0.599301808940134,0.308697270639845,0.0920009204200208,1,200,0.589309670058493,0.0381326047546456,1.94190686464424,3.2545995559911,1.56436052134278,1.6455468442925,4.17189745441821,184,FALSE
"LNP_0023",114.05068137683,-3.75774416141212,0.334226230531931,0.463912919142519,0.39141528807135,0.144671792786131,0,200,0.589079558981634,0.0394781953215782,1.66191130444991,2.71425898899644,1.50895183783309,1.60681203181931,2.45428717330791,185,FALSE
"LNP_0259",97.1576277632266,-9.26591280382127,0.492617262993008,0.522818880203981,0.296199675659519,0.180981444136501,1,200,0.586066451584614,0.0360667624706349,1.88275326858853,3.20822292424188,1.41618622775927,1.52334273922324,4.63541415426192,186,FALSE
"LNP_0381",108.490009349771,-7.85410690121353,0.285429505538195,0.556151705911051,0.320824343912402,0.123023950176547,1,200,0.584776484467631,0.0384073635786293,1.83849053731418,3.16779711853473,1.53488735837046,1.624559271348,3.94512657593646,187,FALSE
"LNP_0487",62.7705687889829,-7.24283268675208,0.398715164978057,0.480046473152281,0.310200189014604,0.209753337833115,1,200,0.584564442259909,0.039411441767971,1.72219613017845,3.06708302398251,1.46638747286878,1.58546627497279,3.61715157876866,188,FALSE
"LNP_0405",89.5448859082535,3.36647287011147,0.197650035470724,0.457822096259145,0.383191791946701,0.158986111794154,0,200,0.584136661800348,0.0402928750280596,2.04120399657102,3.06676612801334,1.85929532970868,2.56544309239047,2.28493776875106,189,FALSE
"LNP_0233",104.208036721684,2.94694031123072,0.230081257224083,0.403048346151259,0.387896714524762,0.209054939323979,0,200,0.583649835339902,0.0374019586687947,1.91751625182337,2.95306924265831,1.78683003559789,2.42054910407643,2.07251574214193,190,FALSE
"LNP_0317",133.570883702487,-4.09981457516551,0.411627547442913,0.604427990131998,0.32769997485627,0.0678720350117318,1,200,0.582976816535618,0.0385232457624208,1.3917377507095,2.7726619076264,1.44760253687764,1.55202013139918,2.05361664783022,191,FALSE
"LNP_0342",61.9404779979959,4.72668058238924,0.282607272826135,0.545361790237602,0.326084564455401,0.128553645306998,1,200,0.581389685342475,0.0417580253144574,2.05754275547329,3.35844847931134,1.91333517995381,2.86668481164495,2.37311654584822,192,FALSE
"LNP_0101",109.998895926401,-5.25540605187416,0.420367139484733,0.525687293721337,0.387687653039205,0.0866250532394586,0,200,0.581041884744671,0.0345335598612969,1.69877496583936,2.75421279899732,1.45069410536076,1.56796378583422,3.22390166644336,193,FALSE
"LNP_0105",98.29023971688,-6.52032366488129,0.446661483310163,0.547673005718966,0.383906036644119,0.0684209576369152,0,200,0.578860312827646,0.0388931907027571,1.78858429075157,2.84839655329301,1.4330620748594,1.56670517116659,3.86492420523481,194,FALSE
"LNP_0197",90.6832593260333,-6.69948215596378,0.452493825927377,0.557192212896456,0.367679776221442,0.0751280108821017,0,200,0.578045293480511,0.0376611822213202,1.8067387259879,2.84673426772261,1.43690273855022,1.54671058354667,3.97825651761448,195,FALSE
"LNP_0484",118.774268566631,2.54221401177347,0.425540209654719,0.513963447226088,0.385380176701522,0.100656376072389,0,200,0.575896933010413,0.0367962207202263,1.69250664011044,2.74753534706648,1.6537432271613,2.23592883142855,1.86785322336015,196,FALSE
"LNP_0252",72.1787934657186,-5.01186829525977,0.304288430139422,0.519044247546957,0.417717672691086,0.0632380797619571,0,200,0.575109845790944,0.0374641928609762,1.70839505976298,2.74085580915196,1.5382665211882,1.63710450960775,3.11208068761052,197,FALSE
"LNP_0129",64.1906907781959,-2.75196575094014,0.147108144219965,0.536162306227207,0.359842365737148,0.103995328035645,0,200,0.57470773349718,0.0392128860857935,1.55090046643621,2.59217810450928,1.60867612691308,1.68742581049914,1.99975922437265,198,FALSE
"LNP_0019",82.7920719282702,-8.74700003303587,0.28737284746021,0.505925655899647,0.350349488378529,0.143724855721824,1,200,0.573992486251612,0.0376861732223985,1.83632954659468,3.16984879979111,1.52138738611862,1.64545949646057,4.39643926296252,199,FALSE
"LNP_0359",82.3344993172213,-8.49709646776319,0.197623691242188,0.562326628355759,0.319611970174203,0.118061401470038,1,200,0.573057385236446,0.0383123928076613,1.83023975869561,3.17032768310442,1.56527978252245,1.66317356771952,4.25060027046488,200,FALSE
"LNP_0165",85.5445380788296,-5.29462283942848,0.14747612895444,0.534324871190036,0.360188127952171,0.105487000857793,0,200,0.572880846096669,0.0378735169566485,1.76561150051031,2.80441526441654,1.60356665142095,1.69136668597189,3.24592935845824,201,FALSE
"LNP_0488",117.822385742329,-6.93490243982524,0.267725408636034,0.495232733624474,0.40150322913417,0.103264037241355,1,200,0.570786721555126,0.0395607455717587,1.64158350518165,2.99842617068301,1.53945196504915,1.63803184553377,3.46314411457662,202,FALSE
"LNP_0098",59.359498671256,-3.25010005384684,0.349821194913238,0.441204599166456,0.372523691057557,0.186271709775987,0,200,0.568711249507115,0.0379944883112479,1.44592492412529,2.52297912072879,1.49131629217827,1.60031534334553,2.22178522729472,203,FALSE
"LNP_0170",76.5686686849222,-6.52964507695287,0.488972803670913,0.50917606551482,0.407420053077333,0.0834038814078471,0,200,0.568671388750105,0.0411280085552727,1.70596622944032,2.73853758205404,1.40606637538468,1.56088901123014,3.88115782901025,204,FALSE
"LNP_0310",99.2293328745291,3.35280462633818,0.13984877448529,0.486085338876006,0.319361811317032,0.194552849806963,0,200,0.568095336797891,0.0394641479476907,1.93716975657982,2.95449215793146,1.87991359758415,2.58077909495405,2.27786832114925,205,FALSE
"LNP_0179",137.468234286644,-0.811506565660238,0.137600557040423,0.585137348344757,0.299348882033279,0.115513769621964,1,200,0.567887300364163,0.037058019460438,1.11145981530251,2.51162762831679,1.63014859003267,1.70042157519238,0.409257901104965,206,FALSE
"LNP_0300",129.883161117323,-4.81510317884386,0.327619536966085,0.441042232775233,0.389223669287049,0.169734097937717,1,200,0.565837388625126,0.0389131448035517,1.38627643160258,2.76404577721303,1.51076498305539,1.62770717459357,2.41996988969503,207,FALSE
"LNP_0103",98.8613033667207,-5.48363153357059,0.186819189880043,0.484086029117746,0.391819113913739,0.124094856968515,0,200,0.564477713492567,0.0399704357916358,1.70032133696404,2.73900799000293,1.57851100250651,1.67092586066729,3.34176033222753,208,FALSE
"LNP_0495",58.6940167937428,1.30930761341006,0.225865044258535,0.395562267233499,0.416400247233389,0.188037485533112,0,200,0.558321454597285,0.0372236608853694,1.39166721402925,2.46290148992003,1.67132048406682,1.9901817596744,1.25494681778713,209,FALSE
"LNP_0475",116.238550655544,-4.34299170970917,0.284595137927681,0.552491199830619,0.320999510955145,0.126509289214236,0,200,0.558280955304414,0.0373654107137714,1.51380558203724,2.58072493453759,1.54718934039589,1.63673383716949,2.77515690940834,210,FALSE
"LNP_0163",114.998515881598,-7.653375454247,0.283696326892823,0.438602619451913,0.393852895946518,0.167544484601569,1,200,0.558160785420651,0.038401179012475,1.60443202891779,2.96675641860498,1.52807107767971,1.63859270895188,3.82262445032331,211,FALSE
"LNP_0263",117.418684251606,1.50871339719743,0.112702928297222,0.44312162979429,0.387595706348563,0.169282663857147,0,200,0.556830886498436,0.0399301344263275,1.48925396763064,2.55392297942055,1.76342650259066,2.12330371183154,1.36621787417373,212,FALSE
"LNP_0452",84.9801792763174,-6.88251698855311,0.39433505050838,0.53983006800923,0.317440389182034,0.142729542808736,0,200,0.556814665627852,0.0379710441208396,1.69344532066913,2.73516987770697,1.47609155031448,1.58237265697978,4.06428931853578,213,FALSE
"LNP_0059",139.50453591533,0.196857987903059,0.215306481905282,0.460776373735029,0.414854539164513,0.124369087100457,1,200,0.555761130462406,0.0421088982380571,0.957192350587936,2.36247969996602,1.60405650013997,1.71375502377649,0.141726615858512,214,FALSE
"LNP_0060",87.4462775886059,-9.67679038178176,0.386312383413315,0.560056841829426,0.360392542751438,0.0795506154191367,1,200,0.553510999591351,0.0384638616713341,1.72112716441554,3.05368427947025,1.46877894052007,1.58249008089213,4.85807171738659,215,FALSE
"LNP_0074",50.0624773325399,-1.53072698041797,0.420190549548715,0.495180959303029,0.371732865951869,0.133086174745102,0,200,0.553202413017114,0.0385296097622908,1.12336156919474,2.23881287553901,1.44448938496037,1.55876186207511,1.37398408251493,216,FALSE
"LNP_0298",60.3599644964561,-4.38869650475681,0.393379421997815,0.507015918713555,0.365677718016265,0.12730636327018,0,200,0.550887767303504,0.0397459940878823,1.40420319958661,2.48620202248461,1.4850210384226,1.56797096041065,2.79618092136456,217,FALSE
"LNP_0409",83.9312580181286,6.40949024353176,0.134468876942992,0.508145797260696,0.395910904311589,0.0959432984277152,1,200,0.550349572444951,0.0359172453668322,2.23024600609387,3.52839642851652,2.13095184995639,3.3823676927538,3.20109491374545,218,FALSE
"LNP_0178",102.983568585478,-5.96009582281113,0.258898402098566,0.460076118534873,0.378735689552947,0.16118819191218,0,200,0.549521349323562,0.0367822337954033,1.60036716754559,2.65591036803077,1.55323240383023,1.62996917252899,3.57417832473006,219,FALSE
"LNP_0115",122.059627342969,1.67877691332251,0.219649110268801,0.551025709618178,0.327519366553389,0.121454923828434,0,200,0.549472560573574,0.0397297442206863,1.41244844357462,2.49655781112586,1.71508661224663,2.10681599241636,1.45761323663945,220,FALSE
"LNP_0164",87.4713956611231,4.25373109988868,0.196600900031626,0.521985872583448,0.399551827082992,0.0784623003335604,0,200,0.548772804964368,0.0403545025219959,1.96592224879436,2.98510108709686,1.93983108751357,2.81445218371647,2.72684805519267,221,FALSE
